KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3
296,4,0.0,0,0.021860986547085202,true,false,false,true
298,4,0.0,0,0.16087158089939732,true,false,true,true
299,4,0.0,0,0.592433361994841,false,true,false,true
302,4,0.0,0,0.20669521214480344,false,true,false,false
303,4,0.0,0,0.5866405813303521,false,false,true,false
305,4,0.0,0,0.09432746024924796,false,true,false,true
306,4,0.0,0,0.7874914792092707,true,false,false,false
307,4,0.0,0,0.06501315295001879,true,true,false,false
308,4,0.0,0,0.3014689265536723,true,false,true,false
310,4,0.0,0,0.10775210537680846,true,true,false,false
313,4,0.0,0,0.5340045202383399,true,false,false,false
316,4,0.0,0,0.25758597437626435,true,false,false,false
317,4,0.0,0,0.18977853492333902,true,false,true,true
318,4,0.0,0,0.6326030085022891,false,true,false,false
319,4,0.0,0,0.8837035527477752,true,false,false,true
320,4,0.0,0,0.033423362592842676,true,false,false,true
321,4,0.0,0,0.4057179569547061,true,false,false,true
325,4,0.0,0,0.2529678770949721,true,true,false,false
327,4,0.0,0,0.9810346166018762,true,false,false,true
328,4,0.0,0,0.29230080572963296,false,false,true,true
329,4,0.0,0,0.22537619699042408,false,false,false,true
331,4,0.0,0,0.1914822266934943,true,false,false,false
335,4,0.0,0,0.09440203562340967,true,true,true,false
340,4,0.0,0,0.40597805524025726,false,false,true,false
341,4,0.0,0,0.19405594405594406,false,true,true,false
346,4,0.0,0,0.3830346868321552,false,true,false,true
351,4,0.0,0,0.22702434177844014,true,true,true,false
353,4,0.0,0,0.1669297553275454,true,true,false,true
354,4,0.0,0,0.1789087093389297,false,true,false,true
357,4,0.0,0,0.12888198757763975,false,true,false,true
358,4,0.0,0,0.19082633053221287,true,false,false,true
359,4,0.0,0,0.2928047968021319,true,false,false,true
361,4,0.0,0,0.0,false,true,false,false
363,4,0.0,0,0.0,false,true,false,false
364,4,0.0,0,0.4346544382574517,false,true,false,false
367,4,0.0,0,0.4409714889123548,true,false,false,true
370,4,0.0,0,0.9942196531791907,false,true,false,false
372,4,0.0,0,0.026187750429307384,true,false,true,true
373,4,0.0,0,0.23298429319371727,false,false,true,true
377,4,0.0,0,0.534844192634561,false,false,true,false
379,4,0.0,0,0.5935288169868554,true,true,false,false
380,4,0.0,0,0.2603076923076923,false,true,true,false
383,4,0.0,0,0.4178889847569744,true,false,false,false
387,4,0.0,0,0.07270606531881804,false,false,false,true
388,4,0.0,0,0.4648747709224191,true,true,false,true
391,4,0.0,0,0.229303408850307,true,false,true,false
393,4,0.0,0,0.33191981495759443,true,false,true,true
397,4,0.0,0,0.2250045036930283,false,true,true,true
399,4,0.0,0,0.12948482060717573,false,true,false,true
400,4,0.0,0,0.24665488513001768,true,true,false,false
401,4,0.0,0,0.12303290414878398,false,true,false,false
403,4,0.0,0,0.08404009252120277,true,false,false,false
404,4,0.0,0,0.21487433044911414,true,false,false,true
406,4,0.0,0,0.6789727126805778,true,false,false,false
409,4,0.0,0,0.7845988152934841,false,false,true,false
410,4,0.0,0,0.06639004149377593,true,false,true,true
417,4,0.0,0,0.47308423052564913,true,false,true,false
418,4,0.0,0,0.39232409381663114,false,false,false,true
420,4,0.0,0,0.340625,true,false,true,true
421,4,0.0,0,0.16943451755307967,true,false,true,true
423,4,0.0,0,0.2608154372860255,true,true,false,true
424,4,0.0,0,0.249250149970006,true,true,true,false
426,4,0.0,0,0.38886036960985626,false,true,false,false
427,4,0.0,0,0.47363796133567665,true,false,false,true
429,4,0.0,0,0.09771447499171912,false,false,true,true
430,4,0.0,0,0.3830926874708896,true,false,true,true
433,4,0.0,0,0.035455278001611606,true,false,false,true
434,4,0.0,0,0.009433962264150943,true,true,false,false
442,4,0.0,0,0.49905611807104855,false,false,true,true
444,4,0.0,0,0.1506849315068493,true,true,true,false
446,4,0.0,0,0.4582763337893297,true,false,false,true
447,4,0.0,0,0.439030131826742,false,false,false,true
449,4,0.0,0,0.4982073011734029,false,false,true,true
450,4,0.0,0,0.10703075957313246,false,false,true,true
455,4,0.0,0,0.48280928592418454,true,true,false,true
457,4,0.0,0,0.027259068469628677,true,true,true,false
458,4,0.0,0,0.04332669322709164,false,true,true,false
459,4,0.0,0,0.6785464709993012,false,false,true,false
462,4,0.0,0,0.3165702791048529,true,true,true,false
463,4,0.0,0,0.05568268497330282,false,true,false,true
464,4,0.0,0,0.04410093203000682,true,false,true,false
466,4,0.0,0,0.8107741059302852,false,false,false,true
469,4,0.0,0,0.02770480057320277,false,true,true,true
470,4,0.0,0,0.7714112168455153,true,false,false,false
471,4,0.0,0,0.42999289267945984,false,true,false,false
472,4,0.0,0,0.1456548347613219,true,true,false,true
473,4,0.0,0,0.8045602605863192,false,false,true,false
474,4,0.0,0,0.23238925199709515,true,true,true,false
475,4,0.0,0,0.17287066246056781,true,false,true,true
478,4,0.0,0,0.24431543299467828,false,false,true,true
480,4,0.0,0,0.18101933216168717,false,true,true,true
482,4,0.0,0,0.0,true,false,false,false
486,4,0.0,0,0.2103220799379123,false,false,false,true
490,4,0.0,0,0.29748502994011977,true,false,true,false
493,4,0.0,0,0.26382978723404255,true,true,true,false
494,4,0.0,0,0.18365817091454273,true,false,false,true
498,4,0.0,0,0.04962339388568897,false,false,false,true
499,4,0.0,0,0.8267676337956267,false,true,false,false
500,4,0.0,0,0.23714717741935484,true,false,true,true
502,4,0.0,0,0.1746890210924824,false,false,true,true
504,4,0.0,0,0.19110551709670653,true,false,true,true
505,4,0.0,0,0.052920423363386905,false,true,true,false
507,4,0.0,0,0.03492733239568683,true,false,true,false
508,4,0.0,0,0.1938080495356037,false,false,true,true
509,4,0.0,0,0.11535463756819954,false,true,true,false
515,4,0.0,0,0.7161783914909498,true,false,false,false
517,4,0.0,0,0.8443077846107695,false,false,true,false
519,4,0.0,0,0.18829831067161104,true,false,true,false
520,4,0.0,0,0.3203511572226656,true,true,false,false
525,4,0.0,0,0.27584237578526555,false,true,true,false
526,4,0.0,0,0.18672587053049777,false,true,true,false
527,4,0.0,0,0.20073375262054508,false,false,true,false
528,4,0.0,0,0.94463835563312,false,false,true,true
529,4,0.0,0,0.3446846313295825,false,true,false,false
532,4,0.0,0,0.0,true,false,false,false
534,4,0.0,0,0.25798722044728434,true,true,false,false
539,4,0.0,0,0.12124765478424016,false,true,true,true
540,4,0.0,0,0.04898030329440474,true,true,false,true
543,4,0.0,0,0.5828917486752461,true,true,false,true
544,4,0.0,0,0.25013041210224307,false,true,false,true
545,4,0.0,0,0.8264287231782451,false,false,true,false
546,4,0.0,0,0.875,false,false,true,false
548,4,0.0,0,0.693398533007335,false,false,true,true
549,4,0.0,0,0.24489795918367346,true,true,true,false
550,4,0.0,0,0.8195646472593758,false,true,false,false
551,4,0.0,0,0.37809036658141515,false,true,true,true
552,4,0.0,0,0.02142524452724732,false,false,true,true
554,4,0.0,0,0.6145313366611204,true,false,false,false
556,4,0.0,0,0.0,true,false,false,false
558,4,0.0,0,0.8714524207011686,false,false,true,true
561,4,0.0,0,0.37486258702821545,true,false,false,false
562,4,0.0,0,0.8514472190692395,true,true,false,false
563,4,0.0,0,0.2448499117127722,true,true,false,false
564,4,0.0,0,0.03394706559263521,false,false,true,true
566,4,0.0,0,0.4500891265597148,false,true,true,true
569,4,0.0,0,0.8888888888888888,true,false,false,false
571,4,0.0,0,0.7164497041420118,true,true,false,true
572,4,0.0,0,0.7466505600702833,false,true,false,false
573,4,0.0,0,0.24655013799448022,false,true,true,false
579,4,0.0,0,0.06240713224368499,true,true,false,false
581,4,0.0,0,0.7065937532863603,true,false,true,false
583,4,0.0,0,0.02049805183804845,false,true,true,true
585,4,0.0,0,0.3274942878903275,true,false,false,false
588,4,0.0,0,0.9340659340659341,true,false,false,false
590,4,0.0,0,0.11929824561403508,false,false,true,false
591,4,0.0,0,0.39851358277806254,true,true,false,true
592,4,0.0,0,0.4350467289719626,true,true,false,false
602,4,0.0,0,0.06470386853817185,true,true,false,false
605,4,0.0,0,0.036610878661087864,false,false,false,true
607,4,0.0,0,0.03067484662576687,true,false,false,false
608,4,0.0,0,0.37325433770630556,false,false,false,true
610,4,0.0,0,0.30429397192402974,true,false,true,false
612,4,0.0,0,0.45716329815775353,true,false,false,true
615,4,0.0,0,0.0,false,true,true,true
616,4,0.0,0,0.20134228187919462,false,false,false,true
619,4,0.0,0,0.18595988538681948,true,false,false,true
620,4,0.0,0,0.4795582706766917,true,true,true,false
621,4,0.0,0,0.20982839313572543,false,false,false,true
622,4,0.0,0,0.39707673568818513,false,false,true,false
623,4,0.0,0,0.8107951247823564,true,false,false,false
625,4,0.0,0,0.0,true,true,false,true
628,4,0.0,0,0.05563583815028902,true,true,false,true
630,4,0.0,0,0.5148118494795837,false,true,false,false
631,4,0.0,0,0.39348079161816063,false,true,true,false
632,4,0.0,0,0.17009646302250803,true,true,false,true
633,4,0.0,0,0.00978393803505911,true,true,false,true
635,4,0.0,0,0.4224819525610175,true,false,false,false
636,4,0.0,0,0.6022076860179886,false,false,false,true
637,4,0.0,0,0.31113370615149977,true,true,false,false
638,4,0.0,0,0.6440107671601615,false,false,false,true
641,4,0.0,0,0.0740238611713666,false,false,true,true
642,4,0.0,0,0.5266846361185984,false,true,false,false
643,4,0.0,0,0.6591957811470006,false,true,true,false
646,4,0.0,0,0.3290548424737456,false,false,false,true
647,4,0.0,0,0.2581818181818182,false,false,false,true
649,4,0.0,0,0.5721569496785636,true,false,false,false
650,4,0.0,0,0.37439765346742093,false,true,false,true
652,4,0.0,0,0.014353041988003428,true,true,false,false
656,4,0.0,0,0.5454016298020955,false,false,false,true
658,4,0.0,0,0.39392127553562534,true,true,true,false
659,4,0.0,0,0.3268754223924307,false,true,true,false
661,4,0.0,0,0.5602465331278891,false,false,false,true
662,4,0.0,0,0.5504110048649555,true,false,true,false
666,4,0.0,0,0.172821270310192,false,false,true,false
669,4,0.0,0,0.3682920185235631,true,false,false,false
670,4,0.0,0,0.6303526448362721,false,true,true,false
671,4,0.0,0,0.2828108852910782,true,false,true,true
673,4,0.0,0,0.95,false,true,false,false
674,4,0.0,0,0.005449591280653951,false,true,false,true
675,4,0.0,0,0.29004429937048265,true,false,false,true
677,4,0.0,0,0.11642156862745098,true,false,false,false
678,4,0.0,0,0.30999107939339876,false,true,false,false
679,4,0.0,0,0.5680723483731446,true,true,true,false
681,4,0.0,0,0.027427184466019418,true,true,true,false
682,4,0.0,0,0.28555555555555556,false,true,false,false
685,4,0.0,0,0.18106206014075496,true,false,true,false
689,4,0.0,0,0.07988702844462377,false,false,true,true
694,4,0.0,0,0.039303079416531606,true,false,true,false
696,4,0.0,0,0.5972720746590093,false,false,false,true
697,4,0.0,0,0.0,true,false,false,false
702,4,0.0,0,0.04316760940756177,true,true,false,true
703,4,0.0,0,0.9032193360746164,false,false,false,true
707,4,0.0,0,0.18525798525798526,true,false,true,false
711,4,0.0,0,0.0,true,false,false,false
712,4,0.0,0,0.0,true,false,false,false
713,4,0.0,0,0.2575,false,false,false,true
715,4,0.0,0,0.12203186053501654,true,true,true,false
716,4,0.0,0,0.0,true,false,false,false
717,4,0.0,0,0.15234297108673978,true,false,false,true
719,4,0.0,0,0.6760611788967177,false,true,true,false
720,4,0.0,0,0.2856590645535369,false,true,false,false
721,4,0.0,0,0.512781954887218,false,false,true,false
723,4,0.0,0,0.15072463768115943,false,false,true,true
724,4,0.0,0,0.18713080168776372,true,true,true,false
726,4,0.0,0,0.2769083359948898,true,false,false,true
727,4,0.0,0,0.15375677769171184,false,true,false,true
729,4,0.0,0,0.16644765659220323,true,false,false,false
730,4,0.0,0,0.7650516565728536,false,true,false,false
737,4,0.0,0,0.2717041800643087,true,false,true,true
739,4,0.0,0,0.3866702644360496,false,true,true,false
741,4,0.0,0,0.9611644997173544,false,true,false,false
742,4,0.0,0,0.30740543420351624,true,true,true,false
743,4,0.0,0,0.6030336662967074,false,false,false,true
744,4,0.0,0,0.40731204943357363,true,true,false,true
745,4,0.0,0,0.6376480365676294,true,false,true,false
746,4,0.0,0,0.5945523941707148,false,true,true,false
747,4,0.0,0,0.24761113419194017,false,false,true,true
749,4,0.0,0,0.6405433646812957,false,false,true,true
752,4,0.0,0,0.4116921558954119,true,true,false,true
754,4,0.0,0,0.24778998124832574,false,true,false,true
758,4,0.0,0,0.508071367884452,false,true,false,false
762,4,0.0,0,0.1969747899159664,true,false,false,false
766,4,0.0,0,0.10939794419970632,true,false,true,true
769,4,0.0,0,0.2645721372467962,false,false,true,false
773,4,0.0,0,0.32723833543505676,true,false,false,true
776,4,0.0,0,0.6706602090237064,true,false,false,false
777,4,0.0,0,0.6023869346733668,false,false,false,true
778,4,0.0,0,0.44030094864245994,false,true,true,false
779,4,0.0,0,0.24728452532091974,true,true,true,false
786,4,0.0,0,0.35371481310567604,true,false,false,true
787,4,0.0,0,0.2674664784756528,true,false,false,false
788,4,0.0,0,0.027727390515677637,false,true,true,false
790,4,0.0,0,0.34912603495860167,true,false,false,false
797,4,0.0,0,0.12896094325718496,false,false,true,false
798,4,0.0,0,0.38224051749485444,true,true,false,false
801,4,0.0,0,0.06895266492732016,true,false,false,true
803,4,0.0,0,0.12650739476678044,true,false,false,true
804,4,0.0,0,0.3482338230697093,true,false,false,false
805,4,0.0,0,0.9704305723672834,true,false,true,false
808,4,0.0,0,0.12058080808080808,false,false,true,true
810,4,0.0,0,0.0010197144799456153,false,true,false,true
812,4,0.0,0,0.300342969132778,true,true,false,false
813,4,0.0,0,0.1608832807570978,false,false,false,true
818,4,0.0,0,0.5298701298701298,false,true,true,true
819,4,0.0,0,0.7646437994722955,false,false,true,false
827,4,0.0,0,0.0,false,true,false,false
831,4,0.0,0,0.24959546925566342,true,true,false,false
832,4,0.0,0,0.004541522491349481,true,true,false,true
833,4,0.0,0,0.1906230721776681,true,false,false,true
834,4,0.0,0,0.0,false,true,false,false
836,4,0.0,0,0.3515637792696905,false,true,true,false
837,4,0.0,0,0.01261431725007884,true,false,false,true
838,4,0.0,0,0.6133909287257019,false,false,true,true
839,4,0.0,0,0.05903512484130343,true,false,false,true
840,4,0.0,0,0.172,false,true,false,false
841,4,0.0,0,0.30364963503649633,false,false,true,false
842,4,0.0,0,0.36138328530259367,false,true,true,true
843,4,0.0,0,0.6013448607108549,true,false,true,false
845,4,0.0,0,0.2879219194794632,true,false,true,true
846,4,0.0,0,0.24331976641302425,true,false,true,false
849,4,0.0,0,0.25985723997280763,true,true,false,false
850,4,0.0,0,0.15905476028175414,true,false,true,false
851,4,0.0,0,0.5316205533596838,false,true,false,false
852,4,0.0,0,0.3783597518952447,true,false,false,false
853,4,0.0,0,0.32334332334332333,false,false,false,true
854,4,0.0,0,0.37706361435174995,false,false,true,true
855,4,0.0,0,0.7634337269470611,false,true,false,false
856,4,0.0,0,0.43468715697036225,false,false,true,false
857,4,0.0,0,0.15880370682392586,true,true,false,false
858,4,0.0,0,0.4726457399103139,true,true,false,false
862,4,0.0,0,0.5300876927729059,false,false,true,false
863,4,0.0,0,0.5355269432522651,false,true,false,true
865,4,0.0,0,0.2431640625,false,true,false,true
866,4,0.0,0,0.3803411585880763,false,true,true,false
868,4,0.0,0,0.23545384018619084,false,true,false,true
870,4,0.0,0,0.33947895791583166,false,true,false,false
871,4,0.0,0,0.1900420757363254,true,false,false,true
872,4,0.0,0,0.826072196446758,false,false,false,true
878,4,0.0,0,0.1220971989466124,true,true,false,false
879,4,0.0,0,0.05516136415655756,true,false,true,false
880,4,0.0,0,0.7815942968243681,true,false,false,false
881,4,0.0,0,0.12389053254437869,false,false,true,true
882,4,0.0,0,0.15617529880478087,true,true,false,false
887,4,0.0,0,0.48524451939291735,false,true,true,false
889,4,0.0,0,0.0952073930797335,false,true,true,false
892,4,0.0,0,0.051209103840682786,false,true,false,false
893,4,0.0,0,0.0,true,true,false,true
895,4,0.0,0,0.5209080047789725,true,false,false,false
898,4,0.0,0,0.24634920634920635,true,true,true,false
900,4,0.0,0,0.12808517502823036,true,false,true,true
902,4,0.0,0,0.40373470701867353,true,false,false,false
904,4,0.0,0,0.28292959878879637,true,true,false,true
906,4,0.0,0,0.5468797564687976,false,true,true,false
907,4,0.0,0,0.8116531165311653,false,false,false,true
908,4,0.0,0,0.10358565737051793,false,false,true,true
911,4,0.0,0,0.404227212681638,false,false,false,true
912,4,0.0,0,0.03489326765188834,false,false,true,false
915,4,0.0,0,0.17275027105168053,false,false,true,false
916,4,0.0,0,0.2864550923045011,true,true,false,true
917,4,0.0,0,0.7413281394917455,false,true,false,true
918,4,0.0,0,0.5481324020649864,false,false,true,true
919,4,0.0,0,0.07521105141980046,true,false,true,true
920,4,0.0,0,0.3644876325088339,true,true,false,true
922,4,0.0,0,0.4560669456066946,false,false,true,false
923,4,0.0,0,0.20126849894291754,false,true,true,true
924,4,0.0,0,0.6114754098360655,true,false,false,false
925,4,0.0,0,0.39792843691148777,false,true,false,true
926,4,0.0,0,0.024171702438007918,false,true,true,true
927,4,0.0,0,0.1309232026143791,false,true,false,true
929,4,0.0,0,0.6885209219064667,false,false,false,true
935,4,0.0,0,0.6922342457033737,false,true,false,true
937,4,0.0,0,0.5998817966903073,false,false,true,false
938,4,0.0,0,0.8947368421052632,false,true,false,false
940,4,0.0,0,0.052339764914615214,true,true,false,true
946,4,0.0,0,0.8695539419087137,false,false,true,false
948,4,0.0,0,0.4544435099523409,false,false,false,true
950,4,0.0,0,0.4991051898985882,true,false,false,true
952,4,0.0,0,0.2842155460181211,false,true,false,true
956,4,0.0,0,0.3113075849232201,false,true,false,true
957,4,0.0,0,0.02054140127388535,false,true,true,true
958,4,0.0,0,0.576854949813029,false,true,false,false
959,4,0.0,0,0.17815344603381014,false,true,true,false
960,4,0.0,0,0.18832222021985942,true,true,true,false
961,4,0.0,0,0.7498914459400782,true,false,false,true
966,4,0.0,0,0.12895377128953772,false,true,true,true
969,4,0.0,0,0.5262944162436548,false,false,false,true
970,4,0.0,0,0.17471025774087529,true,true,false,true
974,4,0.0,0,0.6357504215851602,false,false,true,false
975,4,0.0,0,0.08888888888888889,false,false,true,false
976,4,0.0,0,0.5402072027627035,false,false,false,true
979,4,0.0,0,0.273972602739726,true,false,false,false
984,4,0.0,0,0.36559485530546626,false,false,true,true
985,4,0.0,0,0.1577456811101671,false,true,false,true
989,4,0.0,0,0.11493055555555555,false,true,true,true
994,4,0.0,0,0.07988309790550414,true,false,true,false
995,4,0.0,0,0.2922232824427481,false,true,true,false
997,4,0.0,0,0.6361857127324128,false,true,true,false
998,4,0.0,0,0.6862289366647298,true,false,false,false
1000,4,0.0,0,0.20486202365308803,true,true,false,true
1001,4,0.0,0,0.1249438202247191,false,false,true,true
1003,4,0.0,0,0.3640973630831643,false,true,true,true
1008,4,0.0,0,0.0916194569251807,true,true,true,false
1009,4,0.0,0,0.7273657870791629,false,false,true,true
1011,4,0.0,0,0.44563197026022305,false,true,false,false
1012,4,0.0,0,0.3162393162393162,true,false,false,true
1013,4,0.0,0,0.6136217605482973,false,false,true,false
1018,4,0.0,0,0.541812315138478,false,false,true,false
1019,4,0.0,0,0.46787691515385604,true,false,true,true
1021,4,0.0,0,0.8519213510646977,false,true,true,true
1022,4,0.0,0,0.1999038923594426,true,false,false,false
1023,4,0.0,0,0.08344441482271395,true,false,false,true
1025,4,0.0,0,0.2871727317635436,false,true,true,true
1026,4,0.0,0,0.5056532663316583,false,true,false,true
1028,4,0.0,0,0.0,true,false,false,false
1029,4,0.0,0,0.12725645233477548,false,true,true,true
1030,4,0.0,0,0.4932330827067669,false,false,true,false
1034,4,0.0,0,0.2572695909314933,false,true,false,false
1036,4,0.0,0,0.28481822836661547,true,false,true,true
