KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9
213,10,0.0,0,0.19379760609358,true,true,true,false,true,true,false,true,false,true
214,10,0.0,0,0.13052011776251227,true,true,false,true,true,false,true,false,true,true
215,10,0.0,0,0.15653266331658292,false,false,true,false,true,true,true,true,true,true
216,10,0.0,0,0.13682092555331993,true,true,false,true,false,true,true,false,true,true
217,10,0.0,0,0.0693307655272027,false,true,true,true,true,true,false,false,true,true
218,10,0.0,0,0.0,true,true,true,true,true,true,true,false,true,false
219,10,0.0,0,0.02800642441276852,true,true,true,true,true,false,true,false,true,false
220,10,0.0,0,0.19818392989124697,true,true,true,false,true,true,true,true,false,false
221,10,0.0,0,0.018992684299380978,false,true,false,true,true,true,true,true,true,true
222,10,0.0,0,0.02823438406497776,true,true,false,true,true,true,true,false,false,true
223,10,0.0,0,0.14518236901508852,true,false,true,true,false,true,false,true,true,true
224,10,0.0,0,0.08534201954397394,true,false,true,true,false,true,false,true,true,true
225,10,0.0,0,0.13723298559364133,true,true,false,true,true,true,true,false,true,false
226,10,0.0,0,0.1672536982992855,false,true,true,true,true,false,true,true,true,false
227,10,0.0,0,0.0,true,true,true,true,true,false,false,true,true,true
228,10,0.0,0,0.14065890708226475,false,false,true,true,true,true,true,true,false,true
229,10,0.0,0,0.06533014163175743,false,true,true,true,true,false,false,true,true,true
230,10,0.0,0,0.1483543078412391,false,true,true,true,false,true,true,false,true,true
231,10,0.0,0,0.07141807494489347,true,true,false,true,false,true,true,true,true,true
232,10,0.0,0,0.12458624494299375,false,true,false,true,true,true,false,true,true,true
233,10,0.0,0,0.10195010037281331,false,true,true,true,true,true,true,false,true,true
234,10,0.0,0,0.09226083840917235,true,true,true,true,true,true,false,false,true,false
235,10,0.0,0,0.0,false,true,false,true,true,true,true,true,true,true
236,10,0.0,0,0.08110950440383857,true,false,true,true,true,true,true,false,false,true
237,10,0.0,0,0.19576780758556891,true,false,true,true,false,true,true,false,true,true
238,10,0.0,0,0.038335485152448105,false,true,true,true,true,false,true,false,true,true
239,10,0.0,0,0.12701900890012086,true,true,false,true,true,true,true,true,false,false
240,10,0.0,0,0.10718139311833114,false,true,true,true,false,true,true,false,true,true
241,10,0.0,0,0.02449332436845644,false,true,true,true,true,false,true,false,true,true
242,10,0.0,0,0.10117096018735364,false,true,true,true,false,false,true,true,true,true
243,10,0.0,0,0.015547703180212015,true,true,true,true,true,false,true,false,true,true
244,10,0.0,0,0.0,true,true,true,true,true,true,true,false,false,true
245,10,0.0,0,0.01883027808953735,true,false,true,false,true,true,true,true,true,true
246,10,0.0,0,0.17435402076793044,true,true,true,true,true,false,true,false,false,true
247,10,0.0,0,0.049196298100340964,true,true,false,false,true,true,true,false,true,true
248,10,0.0,0,0.09652897303499713,true,false,true,true,true,true,true,true,false,true
249,10,0.0,0,0.05118812811120504,false,true,false,false,true,true,true,true,true,true
250,10,0.0,0,0.06727272727272728,false,true,true,true,true,true,true,false,true,false
251,10,0.0,0,0.1759143215221602,false,true,true,true,true,false,true,true,false,true
252,10,0.0,0,0.008430195427257632,false,true,true,true,true,true,true,false,true,true
253,10,0.0,0,0.12212073073868149,false,false,false,true,true,true,true,true,true,true
254,10,0.0,0,0.1475882760212324,true,false,true,false,true,true,true,true,false,true
255,10,0.0,0,0.18758141554494137,false,true,true,true,true,true,false,true,true,false
256,10,0.0,0,0.0,true,true,true,true,false,true,true,true,true,false
257,10,0.0,0,0.13228672264816843,true,true,true,false,true,true,true,false,true,false
258,10,0.0,0,0.19326568265682656,true,true,false,true,false,true,true,false,true,true
259,10,0.0,0,0.1272250737140985,true,true,false,false,false,true,true,true,true,true
260,10,0.0,0,0.08779931584948689,true,true,false,false,false,true,true,true,true,true
261,10,0.0,0,0.01898576067949038,true,true,true,true,true,false,false,true,true,true
262,10,0.0,0,0.09759434500057006,false,false,false,true,true,true,true,true,true,true
263,10,0.0,0,0.012235960844925297,true,true,true,false,true,false,true,true,true,true
264,10,0.0,0,0.018649703628740785,true,false,true,true,true,true,false,true,true,true
265,10,0.0,0,0.08945908460471567,false,true,false,true,true,true,false,true,true,true
266,10,0.0,0,0.045881028335522614,true,true,true,true,false,false,false,true,true,true
267,10,0.0,0,0.09829755736491488,true,true,true,true,true,true,true,false,true,false
268,10,0.0,0,0.04043686253271956,true,false,true,true,true,true,true,true,false,false
269,10,0.0,0,0.0,false,true,true,true,false,true,true,true,true,true
270,10,0.0,0,0.20855555555555555,false,true,true,true,true,true,true,true,false,false
271,10,0.0,0,0.12071846282372597,false,false,false,true,true,true,true,true,true,true
272,10,0.0,0,0.10823529411764705,true,false,true,false,false,true,true,true,true,true
273,10,0.0,0,0.014423076923076924,true,true,false,false,true,true,true,true,true,true
274,10,0.0,0,0.0781800253556839,true,true,true,true,true,true,false,true,true,false
275,10,0.0,0,0.0,true,true,true,true,true,true,true,false,false,true
276,10,0.0,0,0.18307851775071263,true,true,true,false,false,true,true,true,false,true
277,10,0.0,0,0.20027653690704106,true,true,true,false,true,false,true,false,true,true
278,10,0.0,0,0.16055585248530196,true,true,false,false,false,true,true,true,true,true
279,10,0.0,0,0.014237199582027169,true,true,true,true,true,false,true,true,false,true
280,10,0.0,0,0.12602535421327368,false,true,true,true,true,true,true,false,true,false
281,10,0.0,0,0.13805133316720658,false,true,true,true,true,true,false,true,true,false
282,10,0.0,0,0.07200662129851021,true,true,true,false,true,true,false,true,true,false
283,10,0.0,0,0.09326374794626462,true,false,true,false,true,true,true,true,false,true
284,10,0.0,0,0.08499733048585158,true,true,false,true,true,false,true,true,true,false
285,10,0.0,0,0.06561627443159154,true,true,false,true,false,true,true,true,false,true
286,10,0.0,0,0.08849818288969649,false,false,true,true,true,false,true,true,true,true
287,10,0.0,0,0.0,true,true,true,true,true,false,true,true,true,false
288,10,0.0,0,0.11935448933174483,true,false,true,false,false,true,true,true,true,true
289,10,0.0,0,0.0,true,true,true,true,false,true,false,true,true,true
290,10,0.0,0,0.1642064010450686,true,true,true,true,true,false,true,false,true,false
291,10,0.0,0,0.026192566578870355,true,true,true,true,true,true,true,true,false,false
292,10,0.0,0,0.13396840709031713,true,true,false,false,true,true,false,true,true,true
293,10,0.0,0,0.09070464767616192,false,true,false,false,true,true,true,true,true,true
294,10,0.0,0,0.082671527144903,false,true,true,false,true,true,true,false,true,true
295,10,0.0,0,0.1247273860213937,true,true,true,true,false,true,false,true,true,false
296,10,0.0,0,0.010730398731861967,true,true,false,true,true,true,false,true,true,true
297,10,0.0,0,0.06675811614083219,true,true,false,true,true,true,true,true,false,true
298,10,0.0,0,0.041115408100956645,true,true,true,true,false,false,false,true,true,true
299,10,0.0,0,0.17334586907979785,true,false,true,true,true,false,false,true,true,true
300,10,0.0,0,0.13628583654257595,true,true,true,true,false,true,true,false,false,false
301,10,0.0,0,0.0,true,true,false,true,true,true,true,false,true,true
302,10,0.0,0,0.12781105209628207,true,true,true,false,true,true,true,false,true,false
303,10,0.0,0,0.0,true,true,true,false,true,false,true,true,true,true
304,10,0.0,0,0.08468358300214002,true,true,true,true,true,true,true,false,false,false
305,10,0.0,0,0.1384898095556298,false,true,false,false,true,true,true,true,true,false
306,10,0.0,0,0.17312850524262374,true,true,true,true,false,true,true,true,false,false
307,10,0.0,0,0.22919079927188482,true,true,false,true,false,true,true,true,true,true
308,10,0.0,0,0.11652636242800177,false,true,true,true,true,true,false,false,true,true
309,10,0.0,0,0.0,true,false,false,true,true,true,true,true,true,true
310,10,0.0,0,0.11739924167953938,true,true,true,true,true,true,true,false,true,false
311,10,0.0,0,0.1540734007499148,true,false,true,true,false,true,true,true,false,true
312,10,0.0,0,0.0,true,true,true,false,true,true,true,true,true,false
313,10,0.0,0,0.0,false,true,true,true,false,true,true,false,true,true
314,10,0.0,0,0.14581572273879967,true,true,false,true,true,true,true,false,false,true
315,10,0.0,0,0.0627778526202344,true,true,true,true,true,true,false,true,false,true
316,10,0.0,0,0.12037204262235868,false,true,false,true,true,false,true,true,true,true
317,10,0.0,0,0.15336702315195674,false,true,true,true,true,false,true,true,false,true
318,10,0.0,0,0.12750412444025452,false,true,true,true,true,false,false,true,true,true
319,10,0.0,0,0.10647398843930636,true,false,false,true,true,true,true,true,true,false
320,10,0.0,0,0.04140854254972286,false,false,true,false,true,true,true,true,true,true
321,10,0.0,0,0.17232879648483548,true,false,true,true,false,true,true,false,true,true
322,10,0.0,0,0.1929451287793953,false,true,false,true,true,true,true,true,false,true
323,10,0.0,0,0.05179587331238855,true,true,true,false,true,true,true,false,false,true
324,10,0.0,0,0.0,true,true,true,true,true,false,true,true,false,true
325,10,0.0,0,0.13580845288871657,false,false,true,false,true,true,true,true,true,true
326,10,0.0,0,0.13408687943262412,true,true,true,true,false,false,true,false,true,true
327,10,0.0,0,0.027856514514710193,false,true,false,false,true,true,true,true,true,true
328,10,0.0,0,0.07141399714344011,false,true,true,true,false,true,true,true,true,false
329,10,0.0,0,0.04523530178594708,true,true,true,true,false,true,true,true,true,false
330,10,0.0,0,0.11020353508302089,false,true,true,true,true,false,true,true,true,true
331,10,0.0,0,0.19836923451381283,true,false,true,false,false,true,true,true,true,true
332,10,0.0,0,0.0,true,true,true,true,true,false,false,true,true,true
333,10,0.0,0,0.0860031512605042,true,true,true,true,false,false,false,true,true,true
334,10,0.0,0,0.19864532019704434,false,true,true,true,true,true,false,true,true,false
335,10,0.0,0,0.039863481228668944,true,true,true,false,true,true,true,true,true,false
336,10,0.0,0,0.19555829734731647,true,true,false,true,false,true,true,true,false,true
337,10,0.0,0,0.0888623231719466,false,true,false,true,true,true,false,true,true,true
338,10,0.0,0,0.0026338067914589407,false,true,true,true,true,false,true,false,true,true
339,10,0.0,0,0.0672331683630591,true,true,false,true,true,true,true,true,false,false
340,10,0.0,0,0.08665435986534911,true,true,true,false,false,true,true,false,true,true
341,10,0.0,0,0.13719603722605825,false,true,false,true,true,true,true,false,true,true
342,10,0.0,0,0.09078498293515358,true,true,false,false,false,true,true,true,true,true
343,10,0.0,0,0.14983434861600942,true,false,true,true,true,true,false,true,false,true
344,10,0.0,0,0.0839589095219281,false,true,true,true,true,true,false,true,true,false
345,10,0.0,0,0.1233678955453149,true,true,false,false,false,true,true,true,true,true
346,10,0.0,0,0.14231750893312914,false,true,false,true,true,true,false,true,true,true
347,10,0.0,0,0.17216073147256977,false,true,true,true,true,true,true,false,false,true
348,10,0.0,0,0.06974690994702766,false,false,true,true,true,true,true,true,false,true
349,10,0.0,0,0.14596273291925466,false,true,true,true,false,true,true,true,false,true
350,10,0.0,0,0.13553786487038172,true,true,true,true,true,true,false,true,false,false
351,10,0.0,0,0.07368689444161142,true,true,true,true,true,true,true,true,false,false
352,10,0.0,0,0.05895292564892213,true,true,false,true,true,true,true,true,false,true
353,10,0.0,0,0.03375738755885004,true,true,false,true,false,true,false,true,true,true
354,10,0.0,0,0.04255554327401349,true,true,false,false,true,true,true,true,true,false
355,10,0.0,0,0.1811032222829055,false,false,true,true,true,true,true,true,true,false
356,10,0.015625,0,0.07366100376086111,true,false,true,true,true,true,true,true,true,false
357,10,0.0,0,0.07856657278819074,true,true,true,true,false,true,true,true,false,false
358,10,0.0,0,0.09464027040077258,true,true,true,false,true,false,true,true,true,false
359,10,0.0,0,0.10345567718394505,false,true,true,true,true,false,true,true,false,true
