KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19
27,20,0.03125,441736,0.0,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,false
28,20,0.03125,464117,0.0,false,true,true,true,true,true,true,true,true,true,false,true,false,false,false,true,true,true,true,false
29,20,0.046875,489535,0.0,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true,false
30,20,0.03125,461429,0.0,true,true,false,true,false,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true
31,20,0.03125,488453,0.0,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true
32,20,0.03125,417670,0.0,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,false,true,true,true
33,20,0.03125,472204,0.0,true,true,true,true,true,false,false,true,true,true,false,true,true,false,true,true,true,true,false,true
34,20,0.03125,469354,0.0,true,true,true,true,false,true,true,true,false,true,false,false,true,true,true,true,true,true,false,true
35,20,0.03125,488955,0.0,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false
36,20,0.046875,447098,0.0,true,false,false,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true
37,20,0.03125,455078,0.0,true,false,true,true,true,false,true,true,false,true,false,true,false,true,true,true,true,true,true,true
38,20,0.03125,469054,0.0,false,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false
39,20,0.046875,487899,0.0,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,false,true,true,true,true
40,20,0.03125,450779,0.0,false,true,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false
41,20,0.03125,454919,0.0,true,true,true,true,true,true,false,true,true,true,true,true,false,false,false,true,true,true,true,false
42,20,0.03125,434946,0.0,true,true,true,true,true,true,false,true,true,false,true,true,false,true,false,true,false,true,true,true
43,20,0.03125,473199,0.0,true,false,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,false
44,20,0.03125,464113,0.0,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,false,false,true,true,true
45,20,0.015625,427953,0.0,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true,false,false,true
46,20,0.03125,489745,0.0,false,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,false
47,20,0.03125,450057,0.0,false,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
48,20,0.03125,442766,0.0,true,true,true,true,true,true,true,true,false,true,false,false,true,true,false,true,true,false,true,true
49,20,0.03125,470644,0.0,false,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true
50,20,0.03125,482136,0.0,true,true,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true
51,20,0.03125,426184,0.0,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,false
52,20,0.046875,492800,0.0,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false
53,20,0.03125,457025,0.0,true,false,true,false,true,false,true,true,true,false,true,false,true,true,true,true,true,true,false,true
54,20,0.03125,444823,0.0,true,true,true,true,true,true,false,false,true,true,true,false,true,false,true,true,false,true,true,true
55,20,0.03125,455662,0.0,false,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true
56,20,0.03125,444163,0.0,true,true,true,true,true,true,false,false,true,true,true,false,false,true,false,true,true,true,true,true
57,20,0.03125,434740,0.0,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,false,true,true,true
58,20,0.03125,479374,0.0,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,false,true
59,20,0.03125,466654,0.0,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,false,true
60,20,0.046875,472090,0.0,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true
61,20,0.03125,408278,0.0,true,true,false,true,true,true,true,true,false,true,false,true,false,false,true,true,true,true,true,true
62,20,0.03125,464690,0.0,true,true,true,true,false,true,false,false,true,true,true,false,true,true,true,true,false,false,true,true
63,20,0.03125,473676,0.0,true,true,true,true,true,true,true,true,false,false,false,true,true,true,false,true,true,true,true,false
64,20,0.046875,453881,0.0,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true
65,20,0.03125,469129,0.0,true,true,true,true,false,false,true,false,false,true,true,true,true,true,true,true,true,false,true,true
66,20,0.03125,480075,0.0,false,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false,true,true,true,true
67,20,0.03125,452821,0.0,true,true,true,true,false,true,false,false,true,true,false,true,true,false,true,true,true,true,true,true
68,20,0.03125,451705,0.0,true,true,true,true,false,true,true,true,false,false,true,true,true,true,false,true,true,true,false,true
69,20,0.015625,470182,0.0,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,false
70,20,0.03125,430392,0.0,true,false,true,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true
71,20,0.03125,476939,0.0,false,true,false,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true
72,20,0.03125,456428,0.0,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,false,true,true
73,20,0.03125,424859,0.0,true,false,true,true,false,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true
74,20,0.046875,470218,0.0,false,true,true,false,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true
75,20,0.03125,459601,0.0,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,false,true
76,20,0.03125,421934,0.0,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true
77,20,0.03125,456455,0.0,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true
78,20,0.03125,434121,0.0,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true
79,20,0.03125,437615,0.0,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,false,true
80,20,0.03125,460650,0.0,true,false,true,false,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true
81,20,0.03125,481607,0.0,true,false,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true
82,20,0.015625,455545,0.0,false,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true
83,20,0.046875,462987,0.0,true,true,true,true,false,true,false,false,true,false,true,true,true,true,false,true,true,true,true,true
84,20,0.03125,455648,0.0,true,false,true,true,false,true,true,false,true,true,true,false,true,true,true,false,true,true,true,true
85,20,0.03125,474116,0.0,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true
86,20,0.03125,468042,0.0,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false,true,true,true
87,20,0.03125,458337,0.0,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,true,true,true
88,20,0.03125,439308,0.0,true,true,false,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true
89,20,0.03125,458035,0.0,true,true,true,true,true,false,false,true,true,true,true,true,false,false,true,true,true,true,false,true
90,20,0.015625,439761,0.0,false,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true
91,20,0.03125,476476,0.0,false,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true
92,20,0.03125,486504,0.0,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,false
93,20,0.046875,448306,0.0,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true
94,20,0.046875,456801,0.0,false,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true
95,20,0.046875,456812,0.0,true,false,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false
96,20,0.03125,448183,0.0,true,true,true,true,true,true,true,false,true,true,true,false,false,true,true,false,false,true,true,true
97,20,0.03125,432138,0.0,true,true,true,true,true,false,true,false,true,true,false,true,false,true,true,true,false,true,true,true
98,20,0.03125,483963,0.0,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false
99,20,0.03125,488040,0.0,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false
100,20,0.015625,468383,0.0,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false
101,20,0.03125,467961,0.0,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,false,true,true,false,false
102,20,0.046875,480782,0.0,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true
103,20,0.03125,455645,0.0,true,false,false,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,false,true
104,20,0.03125,458096,0.0,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false,false,true,true,true,true
105,20,0.03125,465086,0.0,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,false,false
106,20,0.03125,477719,0.0,false,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,false,true,true,true
107,20,0.03125,444249,0.0,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true
108,20,0.03125,479544,0.0,true,true,true,true,true,true,false,false,false,true,true,true,true,false,true,true,true,true,false,true
109,20,0.015625,427755,0.0,true,true,true,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true
110,20,0.03125,458649,0.0,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false
111,20,0.03125,460160,0.0,true,true,true,true,false,true,true,true,false,false,true,true,false,false,true,true,true,true,true,true
112,20,0.03125,486847,0.0,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,false,true,false
113,20,0.03125,467947,0.0,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true
114,20,0.03125,429773,0.0,true,true,true,false,true,true,false,true,false,true,false,true,true,true,true,true,true,true,false,true
115,20,0.03125,447913,0.0,false,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,false,false,true
116,20,0.03125,455735,0.0,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true
117,20,0.03125,444993,0.0,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true
118,20,0.03125,452644,0.0,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,false,true
119,20,0.046875,491468,0.0,true,true,false,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true
120,20,0.03125,476930,0.0,true,true,true,true,true,true,false,true,true,false,true,false,true,true,false,false,true,true,true,true
121,20,0.03125,437956,0.0,false,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true
122,20,0.03125,422213,0.0,true,true,true,false,true,true,false,true,true,true,true,false,false,true,true,true,true,true,false,true
123,20,0.03125,444479,0.0,true,true,false,true,true,true,true,false,true,true,false,true,false,true,false,true,true,true,true,true
124,20,0.03125,479500,0.0,true,false,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,false,true,true
125,20,0.046875,470701,0.0,true,true,true,false,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,false
126,20,0.046875,478164,0.0,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,false,false,true,true,true
127,20,0.03125,430928,0.0,true,false,false,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true
128,20,0.03125,474969,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,false,false,true
129,20,0.03125,448772,0.0,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,true,false,true
130,20,0.03125,467671,0.0,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false
131,20,0.015625,474057,0.0,false,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,true
132,20,0.03125,434934,0.0,true,true,true,true,false,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true
133,20,0.03125,457219,0.0,false,true,true,true,false,true,true,true,true,true,false,true,false,false,false,true,true,true,true,true
134,20,0.015625,465441,0.0,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,false
135,20,0.03125,459143,0.0,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true
136,20,0.03125,409653,0.0,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,false,true
137,20,0.03125,453538,0.0,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,false
138,20,0.03125,453902,0.0,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,false,true,false
139,20,0.03125,474637,0.0,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,false,true,true
140,20,0.03125,488576,0.0,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false
141,20,0.03125,475304,0.0,true,true,true,true,true,true,false,false,false,true,true,true,false,true,true,true,true,true,true,false
142,20,0.03125,474077,0.0,false,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false,true,true,true,true
143,20,0.03125,427637,0.0,true,true,true,false,false,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true
144,20,0.03125,478593,0.0,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,false,true
145,20,0.03125,474564,0.0,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,true,true
146,20,0.015625,423911,0.0,false,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true
147,20,0.03125,483114,0.0,false,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true
148,20,0.015625,438804,0.0,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,false,true,false,true
149,20,0.046875,484340,0.0,false,true,true,true,false,true,true,false,true,true,false,true,true,true,true,false,true,true,false,true
150,20,0.046875,456842,0.0,true,false,true,false,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true
151,20,0.046875,437367,0.0,false,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true
152,20,0.03125,414034,0.0,true,false,true,false,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true
153,20,0.03125,464119,0.0,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true
154,20,0.046875,466741,0.0,false,false,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false
155,20,0.046875,469098,0.0,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,false,true,false
156,20,0.03125,463260,0.0,true,false,true,false,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true
157,20,0.03125,479350,0.0,true,true,true,false,true,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true
158,20,0.03125,436292,0.0,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true
159,20,0.03125,476770,0.0,false,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,false
160,20,0.03125,455997,0.0,true,false,true,true,true,true,true,false,false,false,true,true,true,true,false,true,true,true,true,true
161,20,0.03125,430187,0.0,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true
162,20,0.03125,439478,0.0,true,true,true,false,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true
163,20,0.03125,454140,0.0,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,false
164,20,0.03125,436443,0.0,false,true,true,true,true,true,true,false,false,true,false,true,false,true,false,true,true,true,true,true
165,20,0.046875,478276,0.0,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,false,true
166,20,0.015625,462132,0.0,true,false,false,true,true,false,false,true,true,true,true,true,false,true,true,true,false,true,true,true
167,20,0.03125,442103,0.0,true,false,true,true,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,true
168,20,0.03125,467046,0.0,true,true,false,false,true,false,true,false,true,true,true,true,false,true,true,true,true,true,true,true
169,20,0.03125,477905,0.0,true,true,false,true,true,false,true,true,true,true,true,true,true,false,false,true,false,true,true,true
170,20,0.03125,461946,0.0,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,false
171,20,0.03125,487675,0.0,true,true,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,false,true,true
172,20,0.03125,447889,0.0,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true
173,20,0.03125,453260,0.0,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,false,true,true
174,20,0.03125,445575,0.0,false,true,false,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true
175,20,0.03125,449443,0.0,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,true,false,true
176,20,0.03125,436978,0.0,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true
177,20,0.03125,465021,0.0,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,false,false,false,true
178,20,0.03125,478937,0.0,true,true,true,false,false,true,true,true,true,true,false,true,true,true,true,false,false,true,true,true
179,20,0.03125,456865,0.0,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true
180,20,0.046875,493140,0.0,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,false,true,false
181,20,0.046875,448515,0.0,true,true,false,true,true,true,false,false,true,true,true,false,true,true,true,false,true,true,true,true
182,20,0.03125,444384,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,false,true,true
183,20,0.03125,457011,0.0,false,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true
184,20,0.03125,465811,0.0,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true,true,true
185,20,0.015625,449312,0.0,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true
186,20,0.03125,455401,0.0,false,true,true,true,true,false,true,false,true,false,false,true,true,true,true,true,true,true,true,true
187,20,0.015625,470540,0.0,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,false,false,true
188,20,0.03125,480841,0.0,true,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,false
189,20,0.015625,481080,0.0,true,false,true,false,true,false,true,false,true,true,true,true,true,true,false,true,true,true,true,true
190,20,0.03125,462992,0.0,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,false
191,20,0.03125,432010,0.0,false,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,false,true,true
192,20,0.015625,486183,0.0,true,true,true,false,true,false,true,true,true,false,false,true,true,true,false,true,true,true,true,true
193,20,0.03125,482314,0.0,false,false,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false
194,20,0.03125,487170,0.0,true,true,false,false,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true
195,20,0.03125,484203,0.0,true,true,false,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true
196,20,0.03125,433643,0.0,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true
197,20,0.015625,450436,0.0,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,false,true
198,20,0.03125,457986,0.0,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true
199,20,0.03125,471204,0.0,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true
200,20,0.03125,460010,0.0,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,false,true,false,true
201,20,0.03125,481370,0.0,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true
202,20,0.03125,459510,0.0,true,false,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true
203,20,0.03125,440161,0.0,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true
204,20,0.03125,462387,0.0,true,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true,true,true,false
205,20,0.03125,434685,0.0,true,true,true,false,true,true,false,true,true,true,false,false,true,false,true,true,true,true,true,true
206,20,0.03125,448673,0.0,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true
207,20,0.046875,485694,0.0,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
208,20,0.03125,464703,0.0,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false
209,20,0.03125,462674,0.0,true,true,true,true,false,true,false,true,true,true,false,true,true,true,true,true,true,false,true,true
210,20,0.03125,437074,0.0,false,true,true,true,true,false,true,true,true,false,true,true,true,false,true,false,true,true,true,true
211,20,0.046875,436343,0.0,true,true,true,true,true,false,false,true,true,true,false,true,false,false,true,true,true,true,true,true
212,20,0.03125,457302,0.0,true,true,true,true,true,false,true,true,false,true,false,false,true,true,true,true,true,true,true,false
213,20,0.046875,476206,0.0,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,false,true,true,false,true
214,20,0.03125,458337,0.0,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false
215,20,0.046875,465829,0.0,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,false,true
216,20,0.03125,463180,0.0,true,false,true,true,false,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true
217,20,0.03125,487816,0.0,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false
218,20,0.015625,415296,0.0,true,true,false,true,true,true,false,false,true,true,true,true,true,false,true,true,true,true,false,true
219,20,0.03125,443048,0.0,true,false,true,false,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true
220,20,0.03125,424110,0.0,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,false,true,true,true
221,20,0.03125,446057,0.0,true,true,true,false,true,true,true,false,false,false,true,true,true,true,true,false,true,true,true,true
222,20,0.03125,473413,0.0,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,false
223,20,0.03125,471710,0.0,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,false
224,20,0.03125,447299,0.0,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true
225,20,0.03125,467013,0.0,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false,true,true
226,20,0.046875,496526,0.0,false,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true
227,20,0.015625,461284,0.0,true,true,true,true,true,true,false,true,false,false,true,false,false,true,true,true,true,true,true,true
228,20,0.03125,427532,0.0,true,true,true,true,true,false,true,true,true,false,true,false,false,true,true,true,true,true,true,false
229,20,0.015625,486179,0.0,true,true,true,true,false,true,false,true,true,true,false,true,false,true,true,true,true,true,true,false
230,20,0.03125,482980,0.0,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true,false,true,true,true
231,20,0.03125,452985,0.0,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true
232,20,0.03125,453957,0.0,true,true,true,true,false,true,false,false,false,true,true,false,true,true,true,true,true,true,true,true
233,20,0.03125,488935,0.0,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,false
234,20,0.03125,451313,0.0,true,false,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,false,true
235,20,0.03125,459781,0.0,true,true,true,true,true,false,true,true,true,false,true,false,false,true,true,true,true,true,true,false
236,20,0.03125,463509,0.0,true,true,true,true,true,false,false,true,true,true,false,false,true,true,true,true,true,true,true,true
237,20,0.015625,445936,0.0,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true
238,20,0.03125,467169,0.0,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true
239,20,0.03125,444910,0.0,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false,false,false,true,true
240,20,0.046875,460301,0.0,true,true,true,true,false,true,false,true,true,true,true,false,true,true,false,true,false,true,true,true
241,20,0.03125,485954,0.0,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,false,false
242,20,0.046875,492672,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false
243,20,0.03125,441627,0.0,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true
244,20,0.03125,417901,0.0,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true
245,20,0.03125,441864,0.0,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true
