KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26
19,27,0.015625,0,0.0,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true
20,27,0.0,0,0.0,true,true,true,true,false,false,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true
21,27,0.0,0,0.0,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,false,false,true,true,true,false
22,27,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,false,true,true,false,true,true,false,true,false,true
23,27,0.0,0,0.0,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true
24,27,0.0,0,0.0,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,false,true
25,27,0.015625,0,0.0,true,true,true,false,false,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true
26,27,0.0,0,0.0,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false
27,27,0.0,0,0.0,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true
28,27,0.0,0,2.673082063619353E-4,true,true,true,false,false,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true
29,27,0.015625,0,0.0,true,false,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true
30,27,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,false,false,true,true,false,true,true,true,true,true,true,true
31,27,0.0,0,7.974799633159217E-5,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,false,true,false,true
32,27,0.0,0,8.252867871585376E-5,false,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
33,27,0.015625,0,3.959141658088527E-5,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,false,false
34,27,0.0,0,0.0,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,false
35,27,0.0,0,1.542674225770373E-4,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,false
36,27,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,false,true,true,false,true,true
37,27,0.0,0,0.0,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,false
38,27,0.015625,0,0.0,false,true,true,true,true,true,false,true,false,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false
39,27,0.0,0,0.0,true,false,false,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false
40,27,0.0,0,1.9466614755693986E-4,true,true,false,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true
41,27,0.0,0,0.0,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true
42,27,0.0,0,3.749531308586427E-5,false,false,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true
43,27,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,false
44,27,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,false,true,false,true,true,true,true,true,true,false,true,false
45,27,0.0,0,0.0,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,false,true
46,27,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,true
47,27,0.0,0,1.226391954868776E-4,false,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true
48,27,0.0,0,0.0,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true
49,27,0.0,0,0.0,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,false,false,true,true,false,true,true,true,true,true,true
50,27,0.0,0,0.0,false,false,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true
51,27,0.0,0,1.7694417411306734E-4,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,false,false,true,true,true,false,true,true,true,false,true
52,27,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,false,false
53,27,0.0,0,0.0,false,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
54,27,0.0,0,0.0,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,false,false,true,true,true,true,true,false,true,true,true,true
55,27,0.015625,0,0.0,true,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true
56,27,0.0,0,7.941550190597205E-5,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,false,true,true,true,true
57,27,0.0,0,0.0,false,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true
58,27,0.0,0,4.042527388123055E-5,false,false,true,true,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,true,true
59,27,0.0,0,0.0,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
60,27,0.0,0,0.0,true,true,false,false,false,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true
61,27,0.0,0,0.0,true,false,false,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true
62,27,0.0,0,0.0,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true
63,27,0.0,0,0.0,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,false,true,true,true,true
64,27,0.0,0,2.7268123563554204E-4,false,false,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true
65,27,0.0,0,0.0,true,true,true,false,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true
66,27,0.0,0,1.7539244058581075E-4,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,false,false,true,true,true,true,true
67,27,0.015625,0,0.0,true,false,true,true,true,false,false,true,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true,true,true,true
68,27,0.0,0,0.0,false,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false
69,27,0.0,0,0.0,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false
70,27,0.0,0,0.0,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true
71,27,0.0,0,0.0,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true,true,true
72,27,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,false,true
73,27,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,false,true,true
74,27,0.0,0,0.0,false,true,true,true,true,true,true,false,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true
75,27,0.0,0,8.069722401549386E-5,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,false
76,27,0.0,0,0.0,true,true,false,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true
77,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,false,false,false,true,false,false,true,true
78,27,0.0,0,0.0,true,false,true,true,false,false,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true
79,27,0.0,0,1.631787214947171E-4,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,true,true,true
80,27,0.0,0,2.981641606678877E-4,false,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true
81,27,0.015625,0,0.0,true,true,false,true,false,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true
82,27,0.0,0,0.0,false,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true
83,27,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,false,true,true,true
84,27,0.0,0,4.219943452757733E-5,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true,true
85,27,0.0,0,0.0,false,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,false,false,true,true,true,true,true,true,true,true,true
86,27,0.0,0,1.1866149829918519E-4,true,false,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false
87,27,0.0,0,2.1262119408062597E-4,true,true,true,false,true,false,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true
88,27,0.0,0,0.0,true,true,false,false,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,false,true,false,true,true,true
89,27,0.0,0,1.248335552596538E-4,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,false,false,true,true,false,true,true
90,27,0.015625,0,0.0,true,false,true,true,true,true,false,true,true,true,true,true,true,false,false,false,false,true,true,true,true,true,false,true,true,true,true
91,27,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,false
92,27,0.0,0,4.011392354286173E-5,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,false,false,true
93,27,0.0,0,0.0,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,true
94,27,0.015625,0,1.2232415902140674E-4,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,true
95,27,0.0,0,0.0,true,false,true,true,true,true,true,true,false,false,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true
96,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,false,true
97,27,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,true,true,true,false,true
98,27,0.015625,0,0.0,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,false,false,true,true
99,27,0.0,0,0.0,true,true,false,true,true,true,false,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true
100,27,0.0,0,3.985175148447774E-5,false,true,true,true,true,true,true,false,false,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,false,true
101,27,0.015625,0,4.322828859205464E-5,false,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,false,true
102,27,0.0,0,0.0,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,false,false,true
103,27,0.0,0,0.0,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true
104,27,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,false
105,27,0.015625,0,0.0,true,true,false,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false
106,27,0.0,0,0.0,true,true,true,true,true,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false
107,27,0.0,0,0.0,false,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true
108,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,false
109,27,0.0,0,3.861302031044868E-5,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false
110,27,0.0,0,8.930564858227282E-5,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,false,true,false,true,true,true,true,true,true,false
111,27,0.0,0,3.941352672237112E-5,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,false,true,false,true,false,true
112,27,0.0,0,3.558212354113294E-5,true,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,true
113,27,0.0,0,3.935458480913026E-5,false,true,false,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false
114,27,0.0,0,0.0,true,true,false,true,true,true,true,true,false,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true
115,27,0.0,0,0.0,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true
116,27,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,false,false,true,true,true
117,27,0.0,0,4.2426813746287656E-5,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,false,false,true
118,27,0.0,0,0.0,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false
119,27,0.0,0,0.0,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,false,false
120,27,0.0,0,7.053678493334273E-5,false,true,true,true,true,true,true,true,true,false,true,true,false,true,false,false,true,true,true,false,true,true,true,true,false,true,true
121,27,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,false,true,true
122,27,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,false
123,27,0.0,0,0.0,true,true,true,true,true,true,true,false,false,true,true,true,true,true,false,false,false,true,true,true,false,false,true,true,true,true,true
124,27,0.0,0,0.0,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,false
125,27,0.0,0,0.0,true,true,true,false,false,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true
126,27,0.015625,0,3.586286042174724E-5,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,false,true,true,false,true,true,false,false,true
127,27,0.0,0,3.5744924220760655E-5,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,false,false,true,false,true,true
128,27,0.0,0,0.0,true,true,false,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,false,false
129,27,0.0,0,0.0,true,true,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true
130,27,0.0,0,0.0,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true
131,27,0.015625,0,2.433445271815837E-4,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,true,true
132,27,0.0,0,0.0,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true
133,27,0.0,0,3.6078940722300394E-5,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,false,true,false
134,27,0.0,0,0.0,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,false,false,true,true,false
135,27,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,false,true,false
136,27,0.0,0,0.0,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false,true,true,false
137,27,0.0,0,0.0,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true
138,27,0.0,0,2.7926274634963694E-4,true,true,true,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true
139,27,0.0,0,0.0,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,false
140,27,0.0,0,0.0,false,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false
141,27,0.0,0,1.0800691244239632E-4,true,true,true,false,false,true,true,true,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,false
142,27,0.0,0,0.0,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true
143,27,0.015625,0,1.2423903590508137E-4,false,true,true,true,true,true,true,false,true,true,false,true,false,true,false,true,true,true,true,false,true,true,true,true,false,true,true
144,27,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,false,true,true,false,true,true,true
145,27,0.0,0,0.0,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,false,true,true,true
146,27,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true,true,false,true,true,true,true,false,true
147,27,0.0,0,0.0,true,true,true,true,true,false,false,true,true,false,true,true,true,false,true,true,true,false,true,true,true,false,true,true,false,true,true
148,27,0.0,0,8.391725758402215E-5,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,false,false
149,27,0.0,0,0.0,false,true,true,true,true,true,true,false,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true
150,27,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true
151,27,0.0,0,2.1842645581232798E-4,true,true,false,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true
152,27,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,false,true,true,true,true
153,27,0.0,0,0.0,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,false
154,27,0.0,0,0.0,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true
155,27,0.0,0,0.0,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,false,false,false,true,true,true,false,true,true,true,true
156,27,0.0,0,0.0,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false
157,27,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,false,true,true
158,27,0.015625,0,0.0,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false
159,27,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,false,false
160,27,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,false,false
161,27,0.0,0,0.0,false,true,true,true,true,true,false,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false
162,27,0.0,0,0.0,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,false,false,true,false,true,true
163,27,0.0,0,4.268578990054211E-5,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,true,false,false,true,true
164,27,0.0,0,0.0,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,false
165,27,0.0,0,0.0,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,true,true
166,27,0.0,0,0.0,true,true,true,true,true,true,true,false,false,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false
167,27,0.0,0,4.120652711389484E-5,true,true,false,true,true,true,true,true,true,true,true,false,true,false,false,false,true,true,true,true,true,true,false,true,false,true,true
168,27,0.0,0,0.0,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true
169,27,0.0,0,0.0,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,false
170,27,0.0,0,0.0,false,true,true,true,true,true,true,true,false,true,true,false,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true
171,27,0.0,0,0.0,true,true,false,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true
172,27,0.0,0,0.0,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false
173,27,0.0,0,0.0,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,false,true,false
174,27,0.0,0,4.341596839317501E-5,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,false,false,false,true,true,false,true,true,true,true
175,27,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false
176,27,0.0,0,0.0,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,false,false
177,27,0.0,0,0.0,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true
178,27,0.0,0,7.932101213611486E-5,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,false,true,true,true,false,false,true,false,true
179,27,0.0,0,0.0,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false,true,true
180,27,0.0,0,1.1138338159946537E-4,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,false,false,true,true,false,true
181,27,0.015625,0,2.0796073701285196E-4,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,false,false,false,false,true,true
182,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,true,true,true,true,true,true,true,true
183,27,0.0,0,0.0,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true
184,27,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true
185,27,0.0,0,0.0,true,true,true,true,true,false,true,false,true,false,true,true,false,true,false,true,true,false,true,false,true,true,true,true,false,true,true
186,27,0.0,0,0.0,true,true,true,false,true,true,true,true,true,false,true,true,false,true,false,true,false,true,true,false,true,true,true,true,true,true,true
187,27,0.0,0,0.0,false,true,true,true,true,false,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true
188,27,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true,false,true
189,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,false,true,true,true,true,true,true,false,false,true
190,27,0.0,0,0.0,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true
191,27,0.015625,0,0.0,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,false,false,true,true
192,27,0.0,0,0.0,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true
193,27,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,false,true,false,true,true,true
194,27,0.0,0,0.0,true,false,true,true,false,true,false,true,true,true,false,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true
195,27,0.0,0,0.0,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,false,true,true
