KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21
81,22,0.0,0,5.871301080319399E-4,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,false
82,22,0.0,0,4.406256884776382E-4,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false
83,22,0.0,0,0.0,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,true,false,false,true,true
84,22,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false
85,22,0.0,0,0.0,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,true,false,true,true,true
86,22,0.0,0,3.0883261272390367E-4,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,false,false,true
87,22,0.0,0,0.0,true,true,true,true,false,true,false,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true
88,22,0.0,0,4.976857612103718E-5,false,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false,true,false,true
89,22,0.0,0,2.446034366782853E-4,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true
90,22,0.0,0,0.0,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true
91,22,0.0,0,4.84050534875841E-5,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,false,true,false,true,true
92,22,0.0,0,1.878728101075572E-4,true,false,true,true,true,true,true,false,true,false,true,true,false,false,true,true,true,true,true,true,true,false
93,22,0.015625,0,0.0,true,true,false,false,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true
94,22,0.0,0,0.0,true,true,true,true,true,true,true,true,false,false,false,true,false,true,true,false,true,true,true,true,true,true
95,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,false,false,true,false,true,true,false,true,true,true,true,true
96,22,0.0,0,1.9647330418979321E-4,true,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,false
97,22,0.0,0,6.469700237222342E-4,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true,false,false,true,true,true,true
98,22,0.0,0,0.0,true,true,true,true,true,false,true,true,false,false,true,false,true,false,true,true,true,true,true,true,true,true
99,22,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false,true
100,22,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,false,true,true,true
101,22,0.0,0,0.0,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true
102,22,0.0,0,3.5292931330039326E-4,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,false,true,false,true,true
103,22,0.0,0,0.0,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false
104,22,0.0,0,0.0,false,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true
105,22,0.0,0,0.0,true,true,false,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false
106,22,0.0,0,0.0,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true
107,22,0.0,0,5.299672383888996E-4,true,false,true,true,true,true,true,true,false,true,false,true,false,true,true,true,false,true,true,true,true,false
108,22,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true
109,22,0.0,0,0.0,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false
110,22,0.0,0,2.4677952717042594E-4,true,true,true,false,true,true,true,false,true,true,false,false,true,true,true,true,false,true,true,false,true,true
111,22,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false
112,22,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,false,false,true
113,22,0.0,0,1.1820330969267139E-4,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,false,false,false
114,22,0.0,0,0.0,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,false,false,true,true,true,false,true
115,22,0.0,0,0.0,true,true,false,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true
116,22,0.0,0,3.5818757089129007E-4,false,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false
117,22,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,false,true,true,true,true
118,22,0.0,0,2.3280718908599897E-4,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,false,true,true,false
119,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,false,true,true,true,true
120,22,0.0,0,4.7431579945928E-5,true,true,false,false,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true
121,22,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,true,true,false,false,false,true,true,true,true,true,false,true
122,22,0.0,0,0.0,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true
123,22,0.0,0,0.0,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,true
124,22,0.0,0,1.959727597863897E-4,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,false,true,true,true
125,22,0.0,0,0.0,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false
126,22,0.0,0,0.0,false,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true,true,true,false
127,22,0.0,0,0.0,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,false
128,22,0.0,0,3.156565656565657E-4,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,false,true,true,true
129,22,0.0,0,3.538749304888529E-4,false,false,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
130,22,0.0,0,6.817213463996591E-4,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true
131,22,0.0,0,0.0,true,true,false,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true
132,22,0.0,0,4.0559724193875484E-4,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false,true,true,true,false,true
133,22,0.0,0,1.9085790628876802E-4,true,true,false,true,true,true,true,false,true,true,false,true,true,false,false,true,true,true,true,true,true,false
134,22,0.0,0,0.0,true,true,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true
135,22,0.0,0,1.4310928779277774E-4,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,false,false
136,22,0.0,0,1.788109074653554E-4,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,false
137,22,0.0,0,0.0,false,true,true,true,false,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true
138,22,0.0,0,0.0,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,true,false
139,22,0.0,0,0.0,false,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
140,22,0.0,0,0.0,true,false,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true
141,22,0.0,0,1.6146393972012917E-4,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,true
142,22,0.0,0,2.761058037439947E-4,true,true,true,true,false,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,false
143,22,0.0,0,0.0,true,true,true,true,false,false,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true
144,22,0.0,0,5.125051250512505E-4,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,true,false
145,22,0.0,0,2.518257365902795E-4,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,false,true,true,true,false,false,true
146,22,0.0,0,0.0,true,true,false,true,true,true,false,false,true,true,true,false,true,false,true,false,true,true,true,true,true,true
147,22,0.0,0,0.0,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
148,22,0.0,0,0.0,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true
149,22,0.0,0,0.0,true,true,false,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true
150,22,0.0,0,0.0,true,true,true,true,false,true,true,true,false,false,false,true,false,true,true,true,true,false,true,true,true,true
151,22,0.0,0,3.9252244737745937E-4,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,false,true,false,true
152,22,0.0,0,0.0,true,false,true,false,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true
153,22,0.0,0,5.41687356114296E-4,true,false,true,true,true,true,true,true,false,true,true,true,true,false,false,true,false,true,true,true,false,true
154,22,0.0,0,3.209095493513043E-4,false,true,true,true,true,false,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true
155,22,0.0,0,4.491152429713464E-5,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true
156,22,0.0,0,3.7641744694866605E-4,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false
157,22,0.0,0,3.4053317766102355E-4,false,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true
158,22,0.0,0,3.852928225451343E-4,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true
159,22,0.0,0,0.0,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false
160,22,0.0,0,0.0,false,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true
161,22,0.0,0,3.006765221748935E-4,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,false,true,false,true,true,true
162,22,0.0,0,8.380668591116492E-4,true,true,true,true,false,true,true,true,true,true,false,false,false,true,true,true,true,true,true,false,false,true
163,22,0.0,0,5.098966300468178E-4,true,true,true,true,true,true,false,true,true,true,false,false,true,true,false,true,true,true,true,true,false,false
164,22,0.0,0,1.954461057363432E-4,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,false
165,22,0.0,0,6.049606775559589E-4,true,false,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,false,true
166,22,0.0,0,0.0,true,true,false,true,true,false,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true
167,22,0.0,0,1.936858415649816E-4,true,true,true,false,true,true,false,true,true,true,true,false,true,false,false,true,true,true,false,true,true,true
168,22,0.0,0,0.0,true,true,true,true,false,true,false,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true
169,22,0.0,0,5.849197064766564E-4,true,true,false,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false
170,22,0.0,0,0.0,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,false,true,true,false,true,true
171,22,0.0,0,2.920987293705272E-4,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,false,true,false,true
172,22,0.0,0,9.039139473922083E-5,false,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,false,true
173,22,0.0,0,1.0096420818819729E-4,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,false,true,true,true,false,true
174,22,0.0,0,0.0,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,true,true,false
175,22,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,false,false,true,true
176,22,0.0,0,4.352241404323226E-4,true,true,false,true,true,true,true,false,false,false,true,true,true,true,false,true,true,true,true,true,true,false
177,22,0.0,0,0.0,true,true,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true,true,false,true,true,true
178,22,0.0,0,0.0,true,true,false,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true
179,22,0.0,0,9.568004592642204E-5,true,true,true,false,true,true,true,true,false,false,true,false,true,true,true,false,false,true,true,true,true,true
180,22,0.0,0,8.058883575995272E-4,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true
181,22,0.0,0,0.0,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true
182,22,0.0,0,0.0,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true
183,22,0.0,0,0.0,true,false,false,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true
184,22,0.0,0,0.0,true,false,false,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true
185,22,0.0,0,1.0957703265395574E-4,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,false,false,true,true,true
186,22,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,false,false,true,true
187,22,0.0,0,0.0,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true
188,22,0.0,0,0.0,true,false,true,false,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true
189,22,0.0,0,0.0,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
190,22,0.0,0,0.0,false,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true
191,22,0.0,0,5.022882018082375E-4,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false
192,22,0.0,0,3.119800332778702E-4,true,true,true,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,false
193,22,0.0,0,3.97456279809221E-4,false,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false
194,22,0.0,0,0.0,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,false,false,true,true,true,true
195,22,0.0,0,9.891196834817012E-5,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,false,true,true,true,false,true
196,22,0.0,0,5.357490746152347E-4,true,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,false
197,22,0.0,0,3.161555485298767E-4,true,true,true,false,false,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,false
198,22,0.0,0,3.413746017296313E-4,true,false,true,true,false,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true
199,22,0.0,0,0.0,true,false,true,false,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true,true,true,true
200,22,0.0,0,0.0,true,false,true,true,false,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true
201,22,0.0,0,0.0,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true
202,22,0.0,0,0.0,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false
203,22,0.015625,0,2.4790520105111806E-4,false,true,true,true,true,true,true,true,true,true,false,true,false,false,true,false,true,false,true,true,true,true
204,22,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,false,true,false,true,true,true
205,22,0.0,0,0.0,false,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true
206,22,0.0,0,2.3347030257751214E-4,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,false,false,true,true,true,true,false
207,22,0.0,0,0.0,false,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true
208,22,0.0,0,0.0,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,false,false,true,true,true
209,22,0.0,0,0.0,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,false,true,true,false,true,true
210,22,0.0,0,0.0,false,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false
211,22,0.0,0,6.936292818269128E-4,true,false,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,false
212,22,0.0,0,0.0,true,true,false,true,true,false,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true
213,22,0.0,0,0.0,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true
214,22,0.0,0,4.432405811376508E-4,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,false,false
215,22,0.0,0,1.598976654940838E-4,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,false,true
216,22,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false,true,true,true
217,22,0.0,0,0.0,true,false,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false
218,22,0.0,0,0.0,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true
219,22,0.0,0,4.295122649613439E-4,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false,true,true
220,22,0.0,0,5.383290267011197E-5,false,true,true,false,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true
221,22,0.0,0,4.5154139813636553E-4,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,false,false,false,true,true
222,22,0.0,0,0.0,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false
