KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26
66,27,0.0,0,1.7539244058581075E-4,true,true,true,false,true,true,true,false,true,false,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true
67,27,0.0,0,0.0,true,false,true,true,true,false,false,true,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true,true,true,true
68,27,0.0,0,3.8600102933607824E-4,false,true,true,true,false,true,true,true,true,true,false,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true
69,27,0.0,0,0.0,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false
70,27,0.0,0,0.0,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true
71,27,0.0,0,0.0,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true,true,true
72,27,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,false,true
73,27,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,false,true,true
74,27,0.0,0,0.0,false,true,true,true,true,true,true,false,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true
75,27,0.015625,0,0.0,false,true,true,true,true,true,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true
76,27,0.0,0,0.0,true,true,false,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true
77,27,0.0,0,1.5621338748730767E-4,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false,true,false,false,true,false
78,27,0.0,0,4.068844854945681E-5,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,false,true,false,true,true,false,true,true,true,false
79,27,0.0,0,0.0,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,false,false,true,true,true,false,true,true,true
80,27,0.0,0,2.981641606678877E-4,false,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true
81,27,0.0,0,0.0,true,true,false,true,false,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true
82,27,0.0,0,3.709026844081784E-4,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true
83,27,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,false,true,true,true
84,27,0.0,0,4.219943452757733E-5,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true,true
85,27,0.0,0,2.004249007896741E-4,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,false,true,true,true,true,true,false,false,false,true
86,27,0.015625,0,0.0,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true
87,27,0.0,0,2.1262119408062597E-4,true,true,true,false,true,false,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true
88,27,0.0,0,0.0,true,true,false,false,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,false,true,false,true,true,true
89,27,0.0,0,1.248335552596538E-4,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,false,false,true,true,false,true,true
90,27,0.0,0,1.1757328734911428E-4,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,false,false,false,true,true,true,true
91,27,0.015625,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,false
92,27,0.0,0,4.011392354286173E-5,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,false,false,true
93,27,0.0,0,2.709537572254335E-4,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,false,true
94,27,0.0,0,1.6309887869520896E-4,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true,true,false,true,true,false,false,true,true,true
95,27,0.0,0,0.0,true,false,true,true,true,true,true,true,false,false,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true
96,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,false,true
97,27,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,true,true,true,false,true
98,27,0.0,0,4.8115477145148355E-4,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true,true,true,true,false
99,27,0.0,0,1.6260162601626016E-4,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true
100,27,0.0,0,2.3911050890686647E-4,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,true,true
101,27,0.0,0,1.2968486577616392E-4,false,true,true,false,true,true,true,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
102,27,0.015625,0,2.4202331491266993E-4,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false,false,false,true
103,27,0.0,0,0.0,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true
104,27,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,false
105,27,0.0,0,0.0,true,true,false,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false
106,27,0.0,0,1.624893366372832E-4,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false
107,27,0.0,0,0.0,false,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true
108,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,false
109,27,0.0,0,0.0,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,false,true
110,27,0.0,0,8.930564858227282E-5,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,false,true,false,true,true,true,true,true,true,false
111,27,0.0,0,3.941352672237112E-5,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,false,true,false,true,false,true
112,27,0.0,0,3.558212354113294E-5,true,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,true
113,27,0.015625,0,3.935458480913026E-5,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true
114,27,0.0,0,0.0,true,true,false,true,true,true,true,true,false,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true
115,27,0.0,0,0.0,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true
116,27,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,false,false,true,true,true
117,27,0.0,0,4.2426813746287656E-5,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,false,false,true
118,27,0.0,0,3.043081337216885E-4,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,false,true,true,true,false
119,27,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,false,true,false
120,27,0.0,0,3.174155322000423E-4,false,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false,false,true,true,true,true,true,false,true
121,27,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,false,true,true
122,27,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,false
123,27,0.0,0,3.905944848058745E-5,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,false,true,true,true,true,false,true,false,false,true,true
124,27,0.015625,0,0.0,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,false
125,27,0.0,0,0.0,true,true,true,false,false,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true
126,27,0.0,0,3.586286042174724E-5,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,false,true,true,false,true,true,false,false,true
127,27,0.0,0,2.1446954532456392E-4,true,true,false,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true,false,true,true
128,27,0.0,0,7.890791446382072E-5,true,true,false,true,true,false,true,true,true,true,true,false,true,false,false,true,false,true,true,true,true,true,true,true,true,true,false
129,27,0.0,0,3.930508607813851E-4,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,false,false,true,false,true
130,27,0.0,0,3.5842293906810036E-4,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,false
131,27,0.0,0,2.433445271815837E-4,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,true,true
132,27,0.0,0,0.0,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true
133,27,0.0,0,3.6078940722300394E-5,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,false,true,false
134,27,0.0,0,0.0,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,false,false,true,true,false
135,27,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,false,true,false
136,27,0.0,0,0.0,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false,true,true,false
137,27,0.0,0,0.0,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true
138,27,0.0,0,2.7926274634963694E-4,true,true,true,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true
139,27,0.0,0,0.0,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,false
140,27,0.0,0,5.549389567147614E-4,false,true,true,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true
141,27,0.0,0,2.5201612903225806E-4,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,false,true,true,false
142,27,0.0,0,4.683242506811989E-4,true,false,true,true,true,false,true,true,true,true,true,false,true,true,false,false,true,false,true,true,true,true,false,true,true,true,true
143,27,0.0,0,1.2423903590508137E-4,false,true,true,true,true,true,true,false,true,true,false,true,false,true,false,true,true,true,true,false,true,true,true,true,false,true,true
144,27,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,false,true,true,false,true,true,true
145,27,0.0,0,0.0,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,false,true,true,true
146,27,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true,true,false,true,true,true,true,false,true
147,27,0.0,0,4.1512723649798665E-5,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,false,true,true,true,false,false,true,false,true,true
148,27,0.0,0,0.0,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,false,true
149,27,0.0,0,1.8158707100054475E-4,false,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true
150,27,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true
151,27,0.0,0,2.1842645581232798E-4,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,false,true,false,true
152,27,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,false,true,true,true,true
153,27,0.0,0,0.0,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,false
154,27,0.0,0,0.0,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true
155,27,0.0,0,0.0,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,false,false,false,true,true,true,false,true,true,true,true
156,27,0.0,0,0.0,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false
157,27,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,false,true,true
158,27,0.0,0,0.0,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false
159,27,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,false,false
160,27,0.0,0,4.071163945772096E-4,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,false
161,27,0.0,0,0.0,false,true,true,true,true,true,false,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false
162,27,0.0,0,0.0,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,false,false,true,false,true,true
163,27,0.0,0,4.268578990054211E-5,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,true,false,false,true,true
164,27,0.0,0,0.0,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,false
165,27,0.0,0,0.0,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,true,true
166,27,0.0,0,0.0,true,true,true,true,true,true,true,false,false,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false
167,27,0.0,0,4.120652711389484E-5,true,true,false,true,true,true,true,true,true,true,true,false,true,false,false,false,true,true,true,true,true,true,false,true,false,true,true
168,27,0.015625,0,0.0,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true
169,27,0.0,0,0.0,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,false
170,27,0.0,0,0.0,false,true,true,true,true,true,true,true,false,true,true,false,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true
171,27,0.0,0,0.0,true,true,false,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true
172,27,0.0,0,3.589232303090728E-4,true,false,true,false,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false
173,27,0.0,0,0.0,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,false,true,false
174,27,0.0,0,1.3024790517952503E-4,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,false,true,true,true,false,false,true,true,false
175,27,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false
176,27,0.0,0,3.648155654641265E-4,true,true,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false
177,27,0.0,0,2.5406504065040653E-4,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,false,false,true,true,true,false,true,true,true
178,27,0.0,0,7.932101213611486E-5,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,false,true,true,true,false,false,true,false,true
179,27,0.0,0,0.0,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false,true,true
180,27,0.0,0,1.1138338159946537E-4,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,false,false,true,true,false,true
181,27,0.0,0,0.0,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,false,false,true,true
182,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,true,true,true,true,true,true,true,true
183,27,0.0,0,3.3739817804983853E-4,true,false,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true
184,27,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true
185,27,0.0,0,7.136485280999109E-5,true,true,true,true,true,false,true,false,true,true,false,true,false,true,true,true,false,true,true,false,true,true,true,true,false,true,false
186,27,0.0,0,0.0,true,true,true,false,true,true,true,true,true,false,true,true,false,true,false,true,false,true,true,false,true,true,true,true,true,true,true
187,27,0.0,0,0.0,false,true,true,true,true,false,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true
188,27,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true,false,true
189,27,0.0,0,5.637773079633545E-4,true,true,false,true,true,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true
190,27,0.0,0,0.0,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true
191,27,0.0,0,0.0,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,false,false,true,true
