KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26
17,27,5.0625,61341205,0.0,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true
18,27,4.90625,62340853,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,false,false,false
19,27,5.046875,62974675,0.0,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true
20,27,4.796875,59247999,0.0,true,true,true,true,false,false,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true
21,27,4.921875,60362288,0.0,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,false,false,true,true,true,false
22,27,5.140625,60327267,0.0,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,false,true,true,false,true,true,false,true,false,true
23,27,4.921875,60683087,0.0,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true
24,27,4.453125,56008355,0.0,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,false,true
25,27,5.234375,62332626,0.0,true,true,true,false,false,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true
26,27,4.859375,59977387,0.0,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false
27,27,4.796875,58658534,0.0,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true
28,27,4.84375,58644736,0.0,true,false,true,false,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true
29,27,4.734375,58527933,0.0,true,false,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true
30,27,4.796875,59397845,0.0,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,false,false,true,true,false,true,true,true,true,true,true,true
31,27,4.90625,60656144,0.0,true,true,true,true,true,false,false,false,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true
32,27,5.046875,61804637,0.0,false,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true
33,27,4.96875,60862535,0.0,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true
34,27,5.5625,63475433,0.0,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,false
35,27,5.546875,62943561,0.0,true,true,true,false,false,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,false,true,true,true,false,true
36,27,5.046875,58282002,0.0,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,false,true,true,false,true,true
37,27,4.546875,59747254,0.0,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,false
38,27,4.578125,60405117,0.0,false,true,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true
39,27,4.71875,63730850,0.0,true,false,false,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false
40,27,4.609375,62149440,0.0,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,true,false,true,false,true,true,true,true,true,true,true,true
41,27,4.390625,58102094,0.0,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true
42,27,4.453125,59458564,0.0,false,true,true,true,false,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,true,true,true,true,true
43,27,4.640625,62245193,0.0,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,false
44,27,4.65625,61388196,0.0,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,false,true,false,true,true,true,true,true,true,false,true,false
45,27,4.59375,62388146,0.0,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,false,true
46,27,4.625,62660324,0.0,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,true
47,27,4.375,57765527,0.0,false,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true
48,27,4.59375,60574840,0.0,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true
49,27,4.078125,55975089,0.0,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,false,false,true,true,false,true,true,true,true,true,true
50,27,4.59375,59630441,0.0,false,false,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true
51,27,4.359375,59166720,0.0,true,true,false,false,true,true,false,true,true,false,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true
52,27,4.765625,64359192,0.0,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,false,false
53,27,4.71875,63779512,0.0,false,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
54,27,4.546875,60730989,0.0,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,false,false,true,true,true,true,true,false,true,true,true,true
55,27,4.703125,61169650,0.0,true,false,true,true,true,true,true,true,false,false,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true
56,27,4.65625,61923999,0.0,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,false,true,false,true,false,true,true,true,true,true,true,true
57,27,4.1875,56691173,0.0,false,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true
58,27,4.515625,59689602,0.0,true,false,true,false,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,false,true,true,true
59,27,4.421875,58890733,0.0,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
60,27,4.53125,60986158,0.0,true,true,false,false,false,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true
61,27,4.25,57180797,0.0,true,false,false,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true
62,27,4.28125,58586734,0.0,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true
63,27,4.578125,59966318,0.0,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,false,true,true,true,true
64,27,5.0,59844577,0.0,false,false,true,false,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
65,27,5.421875,57811934,0.0,true,true,true,false,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true
66,27,5.515625,58724294,0.0,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,false,false,true,false,true,true,true,true,true,true
67,27,5.125,59640948,0.0,true,false,true,true,true,false,false,true,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true,true,true,true
68,27,4.75,62602576,0.0,false,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false
69,27,4.8125,63452526,0.0,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false
70,27,4.5625,61683986,0.0,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true
71,27,4.40625,58706823,0.0,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true,true,true
72,27,4.40625,59052289,0.0,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,false,true
73,27,4.390625,55729518,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,false,true,true
74,27,4.625,61325511,0.0,false,true,true,true,true,true,true,false,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true
75,27,4.71875,61138671,0.0,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false
76,27,4.484375,60583318,0.0,true,true,false,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true
77,27,4.484375,59743612,0.0,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,false,false,false,true,false,false,true,true
78,27,4.4375,60028237,0.0,true,false,true,true,false,false,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true
79,27,4.515625,60351926,0.0,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,false,false,true,true,true,false,true,true,true
80,27,4.390625,59252525,0.0,false,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true
81,27,4.640625,62550389,0.0,true,true,false,true,false,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true
82,27,4.46875,59546791,0.0,false,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true
83,27,4.6875,62818985,0.0,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,false,true,true,true
84,27,4.75,63623801,0.0,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,false,true,true,false,true,true,false,true,true
85,27,5.515625,60427825,0.0,false,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,false,false,true,true,true,true,true,true,true,true,true
86,27,4.609375,62856644,0.0,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true
87,27,4.5,60414095,0.0,true,true,true,false,false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
88,27,4.75,57757637,0.0,true,true,false,false,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,false,true,false,true,true,true
89,27,4.90625,60655697,0.0,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,false,false,true,true,false,true,true
90,27,4.6875,62037460,0.0,true,false,true,true,true,true,false,true,true,true,true,true,true,false,false,false,false,true,true,true,true,true,false,true,true,true,true
91,27,4.71875,62059236,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,false
92,27,4.4375,59679915,0.0,true,true,true,false,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true
93,27,4.78125,62802132,0.0,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,true
94,27,4.515625,60354913,0.0,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,false,false,true,true,true,false,true,true,false,true,true,true
95,27,4.328125,58140126,0.0,true,false,true,true,true,true,true,true,false,false,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true
96,27,4.625,62152094,0.0,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,false,true
97,27,4.296875,57760339,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,true,true,true,false,true
98,27,4.609375,62745007,0.0,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,false,false,true,true
99,27,4.359375,58342484,0.0,true,true,false,true,true,true,false,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true
100,27,4.421875,60161482,0.0,false,true,true,true,false,true,true,true,true,true,false,true,false,false,false,true,true,true,true,true,true,true,false,true,true,true,true
101,27,4.59375,59278908,0.0,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true
102,27,4.1875,54808287,0.0,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,false,false,true
103,27,4.390625,58672594,0.0,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true
104,27,4.65625,61942788,0.0,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,false
105,27,4.71875,63526004,0.0,true,true,false,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false
106,27,4.734375,63801488,0.0,true,true,true,true,true,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false
107,27,4.71875,63992099,0.0,false,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true
108,27,4.671875,62552297,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,false
109,27,4.65625,63229057,0.0,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,false,true
110,27,4.609375,62007320,0.0,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,false
111,27,4.421875,58281614,0.0,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,false,true,false,true,false,true
112,27,4.65625,62954949,0.0,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,false,true,true,true,false,true,true
113,27,4.5625,59489301,0.0,false,true,false,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true
114,27,4.1875,55584224,0.0,true,true,false,true,true,true,true,true,false,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true
115,27,4.359375,58969180,0.0,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true
116,27,4.4375,60794991,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,false,false,true,true,true
117,27,4.578125,60722541,0.0,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true
118,27,4.5625,60724909,0.0,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false
119,27,4.4375,60125730,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,false,true,false
120,27,4.609375,60692097,0.0,true,true,true,true,true,false,false,true,false,false,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true
121,27,4.359375,57851734,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,false,true,true
122,27,4.640625,60861703,0.0,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,false
123,27,4.65625,58202638,0.0,true,true,true,true,true,true,true,false,false,true,true,true,true,true,false,false,false,true,true,true,false,false,true,true,true,true,true
124,27,4.71875,63572566,0.0,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,false
125,27,4.546875,61293459,0.0,true,true,true,false,false,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true
126,27,4.640625,61669248,0.0,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,false,true,true,false,true,true,false,false,true
127,27,4.453125,58965683,0.0,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,false,true,true,true,true
128,27,4.640625,61938041,0.0,true,true,false,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,false,false
129,27,4.5,59856853,0.0,true,true,false,true,false,true,false,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true
130,27,4.421875,59395850,0.0,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true
131,27,4.671875,58588794,0.0,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,false,false,true,true
132,27,5.4375,58176486,0.0,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true
133,27,5.828125,61870564,0.0,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,false,false,false,true,true,true,true,true,true,true,true
134,27,5.5,62364625,0.0,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,false,false,true,true,false
135,27,4.78125,64120090,0.0,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,false,true,false
136,27,4.59375,61125011,0.0,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false,true,true,false
137,27,4.421875,59382023,0.0,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true
138,27,4.59375,61616646,0.0,false,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,false,true,true,true,true,true,true,false,true,true,true
139,27,4.609375,59440324,0.0,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,false
140,27,4.46875,60695156,0.0,false,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false
141,27,4.6875,62582768,0.0,true,true,true,false,false,false,true,true,true,true,false,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,true
142,27,4.375,57747225,0.0,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true
143,27,4.375,59326867,0.0,false,true,false,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,true,true,false,true,true,true
144,27,4.734375,63308417,0.0,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,false,true,true,false,true,true,true
145,27,4.5,60325886,0.0,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,false,true,true,true
146,27,4.40625,59021389,0.0,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true,true,false,true,true,true,true,false,true
147,27,4.203125,57239895,0.0,true,true,true,true,true,false,false,true,true,false,true,true,true,false,true,true,true,false,true,true,true,false,true,true,false,true,true
148,27,4.671875,62803111,0.0,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,false,true,true,true,true,false,true,true,false,true
149,27,4.265625,57709911,0.0,false,true,true,true,true,true,true,false,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true
150,27,4.5,60235270,0.0,true,true,true,true,true,true,false,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true
151,27,4.359375,58349506,0.0,false,true,false,true,true,true,true,true,false,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true
152,27,4.734375,62756873,0.0,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,false,true,true,true,true
153,27,4.515625,60508838,0.0,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,false
154,27,4.796875,62715068,0.0,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true
155,27,4.28125,57139372,0.0,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,false,false,false,true,true,true,false,true,true,true,true
156,27,4.46875,60360241,0.0,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false
157,27,4.609375,60716898,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,false,true,true
158,27,4.703125,63318546,0.0,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false
159,27,4.578125,59634016,0.0,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,false,false
160,27,4.734375,62694669,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,false,false
161,27,4.515625,60747306,0.0,false,true,true,true,true,true,false,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false
162,27,4.65625,61276217,0.0,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,false,false,true,false,true,true
163,27,4.6875,62684599,0.0,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true
164,27,4.515625,60093396,0.0,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,false
165,27,4.28125,55949102,0.0,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,true
166,27,4.796875,63437089,0.0,true,true,true,true,true,true,true,false,false,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false
167,27,5.75,62054395,0.0,true,true,false,true,true,true,true,true,false,true,true,false,true,false,true,false,false,true,true,true,true,true,true,true,false,true,true
168,27,5.1875,59510021,0.0,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true
169,27,4.765625,64149700,0.0,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,false
170,27,4.71875,61959993,0.0,false,true,true,true,true,true,true,true,false,true,true,false,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true
171,27,4.328125,56675230,0.0,true,true,false,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true
172,27,4.5,59418622,0.0,true,true,true,false,false,true,false,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false
173,27,4.515625,60299054,0.0,false,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,false
174,27,4.546875,59679410,0.0,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true,true,false,false,true,true,true,false,true,true,true,true
175,27,4.625,60903951,0.0,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false
176,27,4.4375,59714480,0.0,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,false,false
177,27,4.828125,61405112,0.0,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true
178,27,4.515625,59234670,0.0,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,false,true,true
179,27,4.5,60757185,0.0,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false,true,true
180,27,4.453125,61252711,0.0,true,false,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true
181,27,4.765625,63589080,0.0,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,false,false,true,true
182,27,4.375,57726467,0.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,true,true,true,true,true,true,true,true
183,27,4.15625,55884229,0.0,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true
184,27,4.640625,61942207,0.0,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true
185,27,4.515625,59245319,0.0,true,true,true,true,true,false,true,false,true,false,true,true,false,true,false,true,true,false,true,false,true,true,true,true,false,true,true
186,27,4.34375,59004963,0.0,true,true,true,false,true,true,true,true,true,false,true,true,false,true,false,true,false,true,true,false,true,true,true,true,true,true,true
187,27,4.484375,59529685,0.0,false,true,true,true,true,false,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true
188,27,4.859375,63889633,0.0,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true,false,true
189,27,4.25,56609290,0.0,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,false,true,true,true,true,true,true,false,false,true
190,27,4.5,58737459,0.0,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true
191,27,4.75,62498578,0.0,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,false,false,true,true
192,27,4.84375,63351155,0.0,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true
