KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26
43,27,0.0,0,0.0,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true
44,27,0.0,0,0.005651168764449011,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
45,27,0.0,0,0.003128788767648324,false,false,true,true,true,true,true,true,true,true,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,true,true
46,27,0.0,0,0.10129776496034607,false,false,true,false,true,false,false,true,false,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false
47,27,0.0,0,0.005434782608695652,false,false,false,true,true,true,true,false,true,false,true,true,true,false,true,true,false,true,true,true,false,true,false,false,true,true,false
48,27,0.0,0,0.0,true,false,true,true,false,false,false,true,false,false,true,false,true,true,true,false,false,true,true,true,true,false,false,false,false,true,true
49,27,0.0,0,0.009512244484922081,false,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true
50,27,0.0,0,0.008660564905029033,false,true,true,true,false,true,true,false,true,false,false,true,true,true,false,false,true,true,false,true,true,false,false,true,true,true,true
51,27,0.0,0,0.0020209675382089174,true,false,true,true,false,true,true,true,false,false,true,true,false,true,true,false,false,true,true,false,true,true,false,true,false,false,true
52,27,0.0,0,0.013794958499846296,true,true,false,true,true,true,true,false,false,false,false,false,false,false,true,true,true,true,true,true,true,false,false,true,false,true,true
53,27,0.0,0,0.0017721518987341772,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
54,27,0.0,0,0.01568066051869361,false,false,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true
55,27,0.0,0,9.869232667160128E-4,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
56,27,0.0,0,0.0,true,true,false,true,false,false,true,false,false,false,true,false,false,false,false,true,false,true,true,false,true,true,false,true,false,true,true
57,27,0.0,0,0.00480939803681949,false,false,true,false,true,true,true,false,true,true,true,true,true,true,true,false,false,true,false,true,true,true,false,true,false,false,false
58,27,0.0,0,0.02926026009120081,false,false,true,false,true,false,true,true,false,true,false,true,true,false,false,true,false,false,true,true,false,false,true,false,true,true,false
59,27,0.0,0,0.018588426434749367,true,false,false,false,false,true,true,true,true,false,true,true,true,true,false,true,true,false,false,true,true,false,true,false,false,false,true
60,27,0.0,0,0.0,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,false,false,false,true,false,true,false,false,true,false,true,false
61,27,0.0,0,0.022099153309547898,true,false,true,true,true,false,false,false,true,false,false,false,true,true,false,false,false,false,true,false,false,false,false,true,false,true,true
62,27,0.0,0,0.0,true,false,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,false,false,true,false,true,false,false,true,true
63,27,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
64,27,0.0,0,0.0011482589190343945,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
65,27,0.0,0,0.0,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,false,true,false,false,true,true,true,true,true,false,true
66,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,true,true,true,true,false,true,true,true,true
67,27,0.0,0,0.028564331843020367,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true
68,27,0.0,0,0.012071014708067151,false,false,false,true,false,true,true,false,true,true,false,true,false,true,true,false,true,true,false,false,true,false,true,true,false,true,false
69,27,0.0,0,0.0,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true
70,27,0.0,0,0.022036717200793195,true,false,true,false,false,true,true,true,true,true,false,true,false,true,true,false,true,false,true,true,true,true,true,true,false,false,true
71,27,0.0,0,5.162380326637883E-4,false,false,false,true,true,false,true,false,false,true,true,true,false,false,false,true,true,true,false,true,false,false,true,false,true,true,true
72,27,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true
73,27,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true
74,27,0.0,0,0.0,true,true,true,false,false,false,false,true,true,true,false,false,false,false,false,true,true,true,true,false,false,true,false,true,true,true,true
75,27,0.0,0,0.0011841793637009553,false,true,false,true,false,false,false,true,true,false,false,true,false,true,false,true,true,true,true,false,false,false,false,true,true,true,true
76,27,0.0,0,0.025231124807395994,false,false,true,false,false,true,true,false,false,true,true,true,true,false,true,false,false,false,true,true,false,true,true,true,true,false,true
77,27,0.0,0,0.008818283902503467,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
78,27,0.0,0,0.02964213369345037,true,true,false,true,false,true,true,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,true,true,true,true,false
79,27,0.0,0,0.0045306617318614,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
80,27,0.0,0,0.009337543716681947,true,true,false,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
81,27,0.0,0,0.0,true,true,false,true,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,false,false,true
82,27,0.0,0,0.0,true,true,true,true,false,true,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
83,27,0.0,0,3.7429151962356966E-4,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true
84,27,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
85,27,0.0,0,0.015448696030586554,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false
86,27,0.0,0,1.3984547075481592E-4,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
87,27,0.0,0,0.16476069462092333,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true
88,27,0.0,0,0.0,true,true,false,false,true,true,true,true,false,false,false,false,true,false,true,true,false,true,true,true,false,true,true,false,true,true,true
89,27,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
90,27,0.0,0,0.010736274360148578,true,true,false,true,true,false,false,true,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,false,true,true,false
91,27,0.0,0,0.03528242504555243,false,false,true,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false
92,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true
93,27,0.0,0,0.0023040737303593713,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,true,false,true,true
94,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true
95,27,0.0,0,0.0,true,true,false,true,false,true,true,false,false,true,true,false,false,false,true,false,true,true,false,false,true,true,false,true,false,true,false
96,27,0.0,0,0.0024551353247208745,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true
97,27,0.0,0,0.004946943091272988,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true
98,27,0.0,0,0.004993952635480473,false,false,true,false,true,true,false,false,true,true,false,true,false,true,false,true,false,true,true,true,false,true,true,true,false,true,true
99,27,0.0,0,0.0,true,false,false,false,true,false,true,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
100,27,0.0,0,0.038226882745471875,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,false,true,true,true
101,27,0.0,0,0.0,false,true,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false
102,27,0.0,0,0.026267281105990782,false,true,false,false,false,true,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,true,false,false,false
103,27,0.0,0,2.262662830914439E-4,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false
104,27,0.0,0,0.0022003007077633944,true,true,true,false,true,true,true,true,false,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true
105,27,0.0,0,0.0,true,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
106,27,0.0,0,0.0038124034574555494,true,true,false,false,true,true,false,false,true,true,false,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true
107,27,0.0,0,0.0012134189864382583,false,true,true,false,true,true,true,false,false,true,false,false,true,true,true,false,false,true,true,true,false,false,true,true,true,true,true
108,27,0.0,0,0.0,false,true,true,false,false,false,false,true,true,true,true,false,true,true,true,true,true,false,false,false,false,true,true,true,true,true,true
109,27,0.0,0,0.0,true,false,false,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true
110,27,0.0,0,0.0,false,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,false,true,true,false,true,false,false,true,false,true
111,27,0.0,0,0.004430917960882603,true,false,true,true,false,false,false,false,true,false,true,true,true,true,false,true,false,true,false,true,false,true,false,false,true,false,true
112,27,0.0,0,0.010318232351306281,true,true,true,true,true,false,true,false,true,false,true,true,false,true,false,false,true,true,true,true,true,true,true,false,true,true,false
113,27,0.0,0,0.007705969115920652,true,false,true,true,false,true,true,true,false,true,true,false,true,false,true,true,false,false,true,true,false,true,true,true,true,true,true
114,27,0.0,0,0.015310184334619389,false,false,true,false,false,true,false,false,true,true,false,false,false,true,false,false,true,false,true,true,false,false,false,true,true,false,true
115,27,0.0,0,0.06957588503329828,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
116,27,0.0,0,0.015453205879019155,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,false,false,true,true,false,false,true,false,false,true,true,true
117,27,0.0,0,0.004000150949092418,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
118,27,0.0,0,4.81716663017298E-4,true,false,false,true,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true
119,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true
120,27,0.0,0,8.891899902612525E-4,true,true,false,false,false,false,false,false,false,true,true,false,true,true,false,true,false,true,true,true,true,false,true,true,false,true,true
121,27,0.0,0,0.0,false,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false
122,27,0.0,0,0.11771087605098997,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true
123,27,0.0,0,0.0,false,false,false,false,false,true,false,true,false,true,false,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false
124,27,0.0,0,0.0,true,false,true,false,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
125,27,0.0,0,0.0,true,false,true,true,true,true,false,false,false,false,false,true,true,true,true,false,true,true,false,false,true,true,true,true,true,false,true
126,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false
127,27,0.0,0,0.0,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true
128,27,0.0,0,0.0,true,true,false,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
129,27,0.0,0,0.001015594286463111,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true
130,27,0.0,0,0.015998857224483964,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,true,true,true,true,true,false,false,false,false,true
131,27,0.0,0,0.0030529912044777205,true,true,false,true,true,true,true,true,false,true,false,true,false,true,true,false,true,true,true,false,true,false,false,true,true,true,false
132,27,0.0,0,0.0,true,true,true,true,true,true,true,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false
133,27,0.0,0,0.0021804205624745927,true,true,false,true,false,true,true,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,true,true,true,false,false
134,27,0.0,0,0.0,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true
135,27,0.0,0,0.010742255180539192,true,false,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
136,27,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,false,false,true,false,false,true,false,true
137,27,0.0,0,0.005090236001850995,false,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,false,true,true,false,false,true,true
138,27,0.0,0,0.03535811423390753,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,false,true,true
139,27,0.0,0,0.0,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false
140,27,0.0,0,0.0,true,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,true,true,true,true,false,false,false,false,false,true
141,27,0.0,0,0.0,false,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,false,true,true,false
142,27,0.0,0,0.021626581034143784,false,true,false,true,false,true,false,true,true,false,true,false,false,false,false,false,true,true,false,false,true,false,false,false,false,true,false
143,27,0.0,0,0.001388227828018404,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true
144,27,0.0,0,0.0,false,false,true,false,true,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,true,true,false,false
145,27,0.0,0,0.0,false,false,true,true,false,false,true,false,false,true,true,true,true,true,true,true,true,false,true,false,true,false,false,true,true,true,true
146,27,0.0,0,0.0,false,true,true,true,false,true,true,true,true,false,true,false,true,true,true,false,true,false,false,true,false,true,false,true,false,false,true
147,27,0.0,0,0.003083247687564234,true,true,true,false,false,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true
148,27,0.0,0,0.0,true,true,true,true,false,true,true,false,true,true,false,true,true,false,false,false,true,true,true,false,false,true,false,false,false,false,true
149,27,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true
150,27,0.0,0,0.03380574697698609,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false
151,27,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false
152,27,0.0,0,6.552435868033942E-4,true,true,true,true,false,true,false,false,false,true,true,true,true,true,true,true,false,true,false,false,true,true,false,true,true,true,true
153,27,0.0,0,0.0,true,false,true,true,true,true,false,true,true,false,true,false,true,false,false,true,false,false,false,false,false,true,true,true,false,true,true
154,27,0.0,0,0.0,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
155,27,0.0,0,0.018898233015213078,true,true,false,true,true,false,true,false,false,false,true,false,true,true,false,true,true,true,true,false,true,true,false,true,false,true,false
156,27,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
157,27,0.0,0,0.009216589861751152,true,false,false,false,true,true,false,true,false,false,false,true,false,true,true,false,false,true,false,true,false,false,false,false,false,true,false
158,27,0.0,0,0.009544228508195588,false,false,false,false,false,false,true,false,false,true,false,true,true,true,false,true,false,false,false,false,false,true,false,true,false,false,false
159,27,0.0,0,1.7068730086481566E-4,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true,true
160,27,0.0,0,0.005938338892052387,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
161,27,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true
162,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true
163,27,0.0,0,0.010715421303656597,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,false,false,true,false,false,true
164,27,0.0,0,4.4409903408460086E-4,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true
165,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
166,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,false,false
167,27,0.0,0,0.0,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,true,false,true
168,27,0.0,0,0.009962396835473947,true,true,false,false,false,false,false,true,false,false,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,false
169,27,0.0,0,0.0011852729831839394,false,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,false,true,false,false,true,true,true,true
170,27,0.0,0,0.0,true,false,true,false,false,false,true,false,true,true,true,false,true,true,false,true,false,true,false,true,false,true,false,true,false,true,false
171,27,0.0,0,0.0,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true
172,27,0.0,0,0.0,true,false,true,false,false,true,true,true,true,false,true,true,false,false,false,true,true,true,true,true,false,false,true,true,true,true,true
173,27,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
174,27,0.0,0,0.01385719850854249,false,true,true,false,false,true,false,true,true,false,false,true,false,true,true,false,false,false,true,false,true,false,true,false,true,false,true
175,27,0.0,0,0.006701110031203642,false,false,false,true,false,true,false,false,true,true,false,true,false,false,false,true,false,true,false,false,false,true,true,true,false,true,false
176,27,0.0,0,0.0,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,false,false,true,false,true,true,true,true,true,true
177,27,0.0,0,0.010207257110848323,false,false,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true
178,27,0.0,0,0.008717090781016113,false,true,true,true,false,false,false,true,false,true,false,false,true,true,false,true,true,false,false,false,false,true,true,false,false,true,true
179,27,0.0,0,0.013501017199926022,true,true,false,false,true,false,false,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,false,true,false,true
180,27,0.0,0,0.0,false,false,false,true,false,true,false,true,true,false,true,true,true,true,true,false,true,false,false,false,false,true,false,true,false,true,false
181,27,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,false,false,false,false,true,true,false,true
182,27,0.0,0,0.0,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
183,27,0.0,0,0.0,true,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false
184,27,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true
185,27,0.015625,0,0.02257152646907658,true,true,false,false,false,true,false,false,true,true,true,true,true,false,true,true,false,false,false,false,false,false,false,true,true,false,true
186,27,0.0,0,0.059314954051796154,false,false,false,false,false,false,false,true,false,true,true,true,false,false,false,false,false,false,true,true,true,false,false,false,true,true,true
187,27,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,false,true,true,true,true,true,true
188,27,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true
189,27,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
190,27,0.0,0,0.0,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true
191,27,0.0,0,0.004592038439315147,true,true,true,false,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,false,true
192,27,0.0,0,0.0017174261506755209,true,true,true,true,false,true,true,true,false,true,false,false,false,true,true,true,true,true,false,true,true,true,false,false,true,true,false
