KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19
24,20,0.0,0,0.08739997745970923,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,false,false
25,20,0.0,0,0.07582758058379084,true,true,false,true,true,false,true,true,true,false,false,true,true,true,false,true,true,true,true,true
26,20,0.0,0,0.040222319730876116,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,false,true,false,true
27,20,0.0,0,0.07495406449977825,true,false,true,false,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true
28,20,0.0,0,0.07321642295883853,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,false,false,true,false
29,20,0.0,0,0.044517478338810874,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,false
30,20,0.0,0,0.10412657686551208,true,true,true,true,false,false,true,false,true,true,true,true,true,false,false,true,true,true,true,true
31,20,0.0,0,0.028154205607476637,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false
32,20,0.0,0,0.033021320852834116,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true
33,20,0.0,0,0.04649643108474917,true,true,true,false,false,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true
34,20,0.0,0,0.062384221423123026,true,true,true,true,false,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true
35,20,0.0,0,0.007518796992481203,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,false
36,20,0.0,0,0.08626497005988024,true,false,false,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true
37,20,0.0,0,0.018626250255154114,true,false,true,false,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true
38,20,0.0,0,0.04584031569274015,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false
39,20,0.0,0,0.02335582903268493,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,false
40,20,0.0,0,0.06395571874828739,false,true,true,true,true,false,true,true,false,true,false,true,false,true,true,true,true,true,true,true
41,20,0.0,0,0.03228579102874026,true,true,true,true,true,true,false,true,true,true,false,false,false,true,false,true,true,true,true,true
42,20,0.0,0,0.02291582355321732,true,true,true,true,true,true,true,false,true,false,true,true,false,true,false,true,false,true,true,true
43,20,0.0,0,0.09191626409017713,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,false
44,20,0.0,0,0.08505208333333333,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,false,true
45,20,0.0,0,0.07889814657371196,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,false,true,true,false,true
46,20,0.0,0,0.029504688136975134,true,true,true,true,true,false,false,true,true,true,true,false,true,false,true,true,true,true,true,false
47,20,0.0,0,0.009326249152159167,true,true,true,false,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true
48,20,0.0,0,0.030407405414132716,true,true,true,false,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true
49,20,0.0,0,0.0641599028214897,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false
50,20,0.0,0,0.0599792664264205,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true
51,20,0.0,0,0.09117990654205607,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true
52,20,0.0,0,0.0,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false
53,20,0.0,0,0.09088624139144423,true,true,false,false,true,true,true,true,true,false,true,false,true,true,false,true,true,true,false,true
54,20,0.0,0,0.04659966061871818,true,true,true,true,true,true,false,false,true,true,false,false,true,false,true,true,true,true,true,true
55,20,0.0,0,0.03538860103626943,true,true,true,true,false,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true
56,20,0.0,0,0.06410788381742738,false,false,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true
57,20,0.0,0,0.036397128882678015,true,true,true,false,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true
58,20,0.0,0,0.04078783345799052,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,false,true
59,20,0.0,0,0.04116581590647127,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,false,true
60,20,0.0,0,0.08363891285591027,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,false,true,true,false,true
61,20,0.0,0,0.041910158786376245,true,true,false,true,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true
62,20,0.0,0,0.0792727653777638,true,true,true,true,false,false,true,true,true,true,true,true,false,false,true,true,false,true,true,false
63,20,0.0,0,0.08236632536973834,true,true,true,true,true,false,false,true,false,true,false,true,true,true,true,false,true,true,true,true
64,20,0.0,0,0.08256205945448973,true,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true
65,20,0.0,0,0.0832075766248634,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,false,false,true,true
66,20,0.0,0,0.06321905868680999,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,false,false
67,20,0.0,0,0.07348489345284027,true,true,true,true,false,true,false,true,true,true,false,false,true,true,true,true,true,false,true,true
68,20,0.0,0,0.029249730220934855,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false,true,true,true,false,true
69,20,0.0,0,0.029427501337613696,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,false
70,20,0.0,0,0.057798069938777626,true,true,true,true,true,true,false,false,true,false,false,true,true,true,true,true,true,true,false,true
71,20,0.0,0,0.0672,false,true,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true
72,20,0.0,0,0.08475739054509168,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,true
73,20,0.0,0,0.06837057279108397,true,false,true,false,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true
74,20,0.0,0,0.040461278457103095,false,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true
75,20,0.0,0,0.05687575077035567,true,false,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true
76,20,0.0,0,0.06093649775497113,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true
77,20,0.0,0,0.03627991701664727,true,false,true,false,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true
78,20,0.0,0,0.02163417466234798,true,true,false,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true
79,20,0.0,0,0.08596898278178043,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,false,true
80,20,0.0,0,0.039934354485776806,true,true,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true
81,20,0.0,0,0.005493869997686792,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
82,20,0.0,0,0.0429739697471805,false,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true
83,20,0.0,0,0.08728983821507878,true,true,false,true,false,true,false,true,true,true,false,true,true,true,true,true,true,false,true,true
84,20,0.0,0,0.06721301449452632,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,false,true,false,true,true
85,20,0.0,0,0.0,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true
86,20,0.0,0,0.039674644508163145,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true
87,20,0.0,0,0.014227758413804926,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true
88,20,0.0,0,0.0,true,true,false,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true
89,20,0.0,0,0.030410008670878237,true,true,true,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,false,true
90,20,0.0,0,0.033368479811449483,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,true,true,false,true,true
91,20,0.0,0,0.06471954862263525,false,true,true,false,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true
92,20,0.0,0,0.067218253764325,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,false
93,20,0.0,0,0.0,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true
94,20,0.0,0,0.038935983630517396,false,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true
95,20,0.0,0,0.09847474337412283,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true
96,20,0.0,0,0.05955028416110699,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,false,true,false,true
97,20,0.0,0,0.044307125953194845,true,true,true,false,true,false,true,false,true,true,true,true,true,true,false,true,false,true,true,true
98,20,0.0,0,0.063391606577787,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,false
99,20,0.0,0,0.09141533881016706,true,true,true,true,false,false,true,true,false,true,true,true,true,false,false,true,true,true,true,true
100,20,0.0,0,0.02033261802575107,true,false,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false
101,20,0.0,0,0.08543535620052771,true,true,false,true,true,false,false,true,true,true,false,true,true,true,false,true,true,true,false,true
102,20,0.0,0,0.0517632384624107,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false,false,true,true,true
103,20,0.0,0,0.098454157782516,true,true,true,true,true,false,false,false,true,false,true,true,true,true,true,false,true,true,true,false
104,20,0.0,0,0.02020040507408592,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,false,true,true,true,true
105,20,0.0,0,0.017917622637386648,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,false,true
106,20,0.0,0,0.005007620291748313,false,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,false,true,true,true
107,20,0.0,0,0.07246902387428227,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,false,true
108,20,0.0,0,0.03567274137262505,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,false,false,true
109,20,0.0,0,0.07387558510277457,true,true,true,false,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true
110,20,0.0,0,0.01596695641452438,true,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true
111,20,0.0,0,0.06039210741978188,true,true,false,true,true,true,true,true,false,false,true,false,true,false,true,true,true,true,true,true
112,20,0.0,0,0.090524259198958,true,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,true,true,true,false
113,20,0.0,0,0.0432647716733046,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,false,true,false,true,true
114,20,0.0,0,0.007498050506868214,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true
115,20,0.0,0,0.04977723152557997,false,true,false,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true
116,20,0.0,0,0.022627490712597096,true,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
117,20,0.0,0,0.0511731843575419,true,true,false,false,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true
118,20,0.0,0,0.026326309177088687,false,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true
119,20,0.0,0,0.037127309828817595,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false
120,20,0.0,0,0.007856056766345666,true,false,true,true,true,true,false,true,true,false,true,true,true,true,false,false,true,true,true,true
121,20,0.0,0,0.0832834828846793,true,true,true,false,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,true
122,20,0.0,0,0.08563856219976809,false,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true
123,20,0.0,0,0.04296218487394958,true,true,false,true,true,false,true,false,false,true,false,true,true,true,true,true,true,true,true,true
124,20,0.0,0,0.05367934589406328,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,false,false,true
125,20,0.0,0,0.04323578451101018,true,true,true,false,true,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true
126,20,0.0,0,0.08045313893113756,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true
127,20,0.0,0,0.08319160997732426,true,false,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true
128,20,0.0,0,0.09920862484229843,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true
129,20,0.0,0,0.037934863064396744,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,false,true
130,20,0.0,0,0.08914992622857791,false,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true
131,20,0.0,0,0.016867469879518072,false,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true
132,20,0.0,0,0.010393553661100082,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true
133,20,0.0,0,0.08017295269847885,false,false,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false
134,20,0.0,0,0.007230787618023186,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true
135,20,0.0,0,0.026933392936969155,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true
136,20,0.0,0,0.06156270376005216,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,false,false,true
137,20,0.0,0,0.06328896029378013,false,true,false,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true
138,20,0.0,0,0.034017412935323385,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true
139,20,0.0,0,0.05828534524514289,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,false,true,true
140,20,0.0,0,0.0,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false
141,20,0.0,0,0.023462438816769526,true,true,true,true,true,false,false,true,false,true,true,true,false,true,true,true,true,true,true,false
142,20,0.0,0,0.06509310254392867,true,true,true,true,true,true,false,false,true,false,false,false,true,true,true,true,true,true,true,true
143,20,0.0,0,0.0962169632060805,false,true,false,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true
144,20,0.0,0,0.05192986728357482,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,false
145,20,0.0,0,0.06413928671721426,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,false
146,20,0.0,0,0.03974860797177353,true,false,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true
147,20,0.0,0,0.0,false,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true
148,20,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,false,true,false,true
149,20,0.0,0,0.06764566556134534,true,true,false,true,false,true,true,false,true,true,true,true,true,true,false,true,false,true,false,true
150,20,0.0,0,0.03789036907621751,true,true,true,false,true,true,false,false,true,false,true,false,true,true,true,true,true,true,true,true
151,20,0.0,0,0.017004223979205025,true,false,true,true,true,false,false,true,true,true,false,false,true,true,true,true,true,true,true,true
152,20,0.0,0,0.06938421509106678,true,false,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true
153,20,0.0,0,0.011067829097879182,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false,true,true,true,true
154,20,0.0,0,0.08185372732517146,true,false,false,true,true,true,true,true,true,false,false,true,true,false,true,true,true,false,true,true
155,20,0.0,0,0.09703728362183756,true,true,true,true,false,true,false,true,true,false,true,true,true,false,true,true,true,false,true,true
156,20,0.0,0,0.0728093529343674,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true
157,20,0.0,0,0.06163301141352063,true,true,true,false,true,true,false,false,false,true,true,true,true,true,true,true,true,false,true,true
158,20,0.0,0,0.07061798083142236,false,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true
159,20,0.0,0,0.030080945088602058,false,true,false,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,true
160,20,0.0,0,0.02929906542056075,true,false,false,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true
161,20,0.0,0,0.09343587667813533,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true
162,20,0.0,0,0.08538079576965242,true,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true
163,20,0.0,0,0.08288753982088116,true,true,true,true,false,true,false,true,true,false,true,true,false,true,true,true,false,true,true,true
164,20,0.0,0,0.0735172981878089,true,false,true,true,true,true,true,false,false,false,true,true,true,false,true,true,false,true,true,true
165,20,0.0,0,0.014510591436159875,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,false,true
166,20,0.0,0,0.0929762257078031,false,true,false,true,true,false,true,true,true,true,false,false,true,true,true,true,false,true,true,true
167,20,0.0,0,0.022138882167916766,true,false,true,true,true,true,false,false,true,true,true,true,true,false,false,true,true,true,true,true
168,20,0.0,0,0.011083577382293309,true,true,false,false,true,false,true,true,true,true,true,true,false,true,false,true,true,true,true,true
169,20,0.0,0,0.019716910851750685,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,false
170,20,0.0,0,0.06830614805520703,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true
171,20,0.0,0,0.0034829135328857705,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,false
172,20,0.0,0,0.041741371582250116,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,false,false,true,true,true
173,20,0.0,0,0.10722361809045226,true,true,true,true,true,false,false,false,true,true,true,true,false,true,true,true,true,true,true,false
174,20,0.0,0,0.059827978750316216,false,false,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true
175,20,0.0,0,0.07946008672815,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true
176,20,0.0,0,0.06888559840339921,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true
177,20,0.0,0,0.057742028152829646,false,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,false,true
178,20,0.0,0,0.02438528754318228,true,true,true,false,true,true,false,true,true,false,false,true,true,true,true,true,false,true,true,true
179,20,0.0,0,0.025470879485478024,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true
180,20,0.0,0,0.06951845027638066,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,false,true,false,true,true
181,20,0.0,0,0.04495483870967742,true,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,false,true,true
182,20,0.0,0,0.009766454352441613,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true
183,20,0.0,0,0.049690122305709426,true,true,false,false,true,true,false,true,true,true,false,true,true,true,false,true,true,true,true,true
184,20,0.0,0,0.09041347295692541,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true
185,20,0.0,0,0.022042257809170067,true,true,true,true,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true,true
186,20,0.0,0,0.053051848610807265,true,false,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,false,true
187,20,0.0,0,0.05844155844155844,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false
188,20,0.0,0,0.016107382550335572,true,true,true,false,true,false,true,true,true,false,true,true,true,true,true,true,false,true,true,false
189,20,0.0,0,0.07148309705561615,true,false,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true
190,20,0.0,0,0.053568271554010255,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,false,true,false
191,20,0.0,0,0.029158921933085502,true,true,true,true,true,false,false,true,true,true,false,true,false,true,true,true,true,false,true,true
192,20,0.0,0,0.019234369150131037,true,true,true,false,true,true,true,true,true,false,false,true,false,true,true,true,false,true,true,true
193,20,0.0,0,0.08607285650821857,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,false
194,20,0.0,0,0.08207646439845669,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false
195,20,0.0,0,0.03160527512505684,false,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true
196,20,0.0,0,0.0,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true
197,20,0.0,0,0.056393281843815125,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,true,false,true,true
198,20,0.0,0,0.0,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true
199,20,0.0,0,0.044157777226494666,true,false,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true
200,20,0.0,0,0.0840099937539038,true,true,true,true,true,true,false,false,true,false,false,true,true,true,true,true,false,true,true,true
201,20,0.0,0,0.013297246410920217,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true
202,20,0.0,0,0.06533981825163189,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false
203,20,0.0,0,0.010987733271321435,true,true,true,true,true,true,false,false,false,true,true,true,true,false,true,true,true,true,true,true
204,20,0.0,0,0.044598665805896276,false,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,false
205,20,0.0,0,0.033802202595136846,true,true,true,false,true,true,false,true,true,false,false,true,true,true,true,true,true,true,false,true
206,20,0.0,0,0.05613606047132059,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,false,true,true,true
207,20,0.0,0,0.03239919593236372,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
208,20,0.0,0,0.010638971566081946,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false
209,20,0.0,0,0.07046497295076354,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true
210,20,0.0,0,0.040524625267665954,true,true,false,true,true,false,true,true,true,false,true,true,true,true,false,false,true,true,true,true
211,20,0.0,0,0.004823705064890318,true,true,true,true,false,false,false,true,true,true,false,true,false,true,true,true,true,true,true,true
212,20,0.0,0,0.09491397239553791,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,false,true,false
213,20,0.0,0,0.08035131446204972,true,true,true,false,false,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true
214,20,0.0,0,0.05872883996261294,false,true,true,true,false,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true
215,20,0.0,0,0.081524285491176,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,false,false,true,true
216,20,0.0,0,0.008855899667263885,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,false,true,false,true,true
217,20,0.0,0,0.024384048768097535,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false
218,20,0.0,0,0.08264231286418647,false,true,false,true,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true
219,20,0.0,0,0.060310845815970265,true,false,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true
220,20,0.0,0,0.029072779072779074,true,true,true,true,true,true,false,false,true,false,false,true,true,true,true,true,true,true,true,true
221,20,0.0,0,0.05862603305785124,true,true,true,true,true,true,true,false,false,false,true,true,true,false,true,false,true,true,true,true
222,20,0.0,0,0.05289748901126661,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true
223,20,0.0,0,0.02044343783526046,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,false
224,20,0.0,0,0.027297444263186515,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true
225,20,0.0,0,0.05277965925076851,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true,true,true
226,20,0.0,0,0.06143169857016441,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,false,false
227,20,0.0,0,0.07152935402736028,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,true,false
228,20,0.0,0,0.07989764003411999,true,false,true,false,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true
229,20,0.0,0,0.033744774039418675,true,true,true,false,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false
230,20,0.0,0,0.08726084927671489,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,false,true,true,false
231,20,0.0,0,0.027752962896789947,true,false,true,true,true,true,false,true,false,true,true,true,false,true,true,true,true,true,true,true
232,20,0.0,0,0.019393608303742146,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,false,false,true,true,true
233,20,0.0,0,0.01305037199658495,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,false
