KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24
47,25,0.0,0,3.631228565664717E-4,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,false,true,false,true
48,25,0.0,0,3.983887388783144E-4,true,true,true,true,true,true,false,true,false,true,true,false,true,false,false,true,true,true,true,true,true,true,true,false,true
49,25,0.0,0,8.448574858819867E-4,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,false,false,true,true
50,25,0.0,0,0.0,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,false,true
51,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,false,true,true,true,false,true,true,false
52,25,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,false
53,25,0.0,0,1.4038371548900328E-4,false,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true
54,25,0.0,0,7.596859964547987E-4,false,true,true,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true
55,25,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true,true,false,true,true,true
56,25,0.0,0,6.064564284381414E-4,true,true,true,true,false,false,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false
57,25,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,false,false,true,true,false,true,false,true,true,true,true,true,true,true,true
58,25,0.0,0,4.7458592378150065E-4,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false
59,25,0.0,0,4.5358954269927014E-4,true,true,true,true,true,false,true,false,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true
60,25,0.0,0,0.0,true,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,false,true
61,25,0.0,0,6.129762353828744E-4,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true
62,25,0.0,0,4.146127977150228E-4,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,false,true
63,25,0.0,0,0.0,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true
64,25,0.0,0,4.724781478856603E-4,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false,true,true,false
65,25,0.0,0,3.734284884444629E-4,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,false,true,true
66,25,0.0,0,3.8443056222969726E-4,true,true,true,true,true,true,true,true,true,false,false,false,false,true,false,false,true,true,true,true,true,true,true,true,true
67,25,0.0,0,4.2799058420714745E-4,true,true,true,false,true,true,true,true,false,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true
68,25,0.0,0,0.0010934219734079775,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,false,false,false
69,25,0.0,0,4.7909407665505226E-4,true,false,true,true,true,false,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,true,true
70,25,0.0,0,4.8657495466006105E-4,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,false,false,true,true
71,25,0.015625,0,8.880579574666979E-4,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false,true,true,false,true,true,false,true
72,25,0.0,0,0.0,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true
73,25,0.0,0,6.779332719965134E-4,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,true,true,true,false,true,true,false,true,true,true
74,25,0.0,0,3.472674393367192E-4,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,false,true,true,false,true,true,false,false
75,25,0.0,0,9.332711152589827E-5,true,true,true,false,true,true,false,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false
76,25,0.0,0,0.0,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true
77,25,0.0,0,4.6071154338367035E-4,true,false,true,true,true,true,false,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true
78,25,0.0,0,0.001168661181750187,false,true,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,false,true,true,true
79,25,0.0,0,5.030641178084698E-4,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true
80,25,0.015625,0,5.118798788550954E-4,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,false,false
81,25,0.0,0,2.487355940635105E-4,false,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true
82,25,0.0,0,0.0,false,true,true,true,true,true,true,true,false,false,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true
83,25,0.0,0,5.124768399889621E-4,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,false,true,true,true,true
84,25,0.0,0,0.0,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,false,true,false,true,true,false,true,true,true,true
85,25,0.0,0,7.020931150993901E-4,false,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,true,false,false,true,true,true,true,true
86,25,0.0,0,6.511022230490187E-4,true,true,false,false,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,false,true
87,25,0.0,0,0.0,false,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true
88,25,0.0,0,5.931784478497281E-4,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true
89,25,0.0,0,0.0,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true
90,25,0.0,0,3.9085401602501464E-4,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,false,true,true,false
91,25,0.0,0,0.0,false,true,true,true,true,false,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false
92,25,0.0,0,3.459609064175748E-4,true,true,true,true,true,true,false,true,true,true,false,false,true,true,true,false,false,false,true,true,true,true,true,true,true
93,25,0.0,0,5.124482213776316E-4,true,true,false,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,false,true,true,true,true
94,25,0.0,0,4.23405876873571E-4,true,false,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false
95,25,0.0,0,5.381867997455844E-4,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,false,true,false
96,25,0.0,0,0.0,true,true,true,false,true,true,true,true,false,true,false,true,true,true,false,false,true,true,true,true,true,true,false,true,true
97,25,0.015625,0,4.5349604221635884E-4,true,true,false,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,false,true,true,true,true,false,true
98,25,0.0,0,9.703802966591192E-4,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true
99,25,0.0,0,3.832233340430062E-4,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true,true,false,true,true,false
100,25,0.0,0,2.633380734186549E-4,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true
101,25,0.0,0,3.9190071848465056E-4,true,true,true,true,true,true,true,false,true,true,true,true,false,false,false,true,true,false,true,false,true,true,true,true,false
102,25,0.0,0,4.151961801951422E-5,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,false,true,true
103,25,0.0,0,0.0,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true
104,25,0.0,0,9.126863401277761E-4,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true
105,25,0.0,0,8.335262792313036E-4,true,true,true,true,true,false,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false
106,25,0.0,0,4.1893590280687055E-4,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true
107,25,0.0,0,0.0,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,false,false,false,true,true,true,true,true,true
108,25,0.0,0,8.234971177600879E-4,false,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true
109,25,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true,false,true
110,25,0.0,0,8.388909861163541E-5,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,false
111,25,0.0,0,0.0,true,true,true,true,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true
112,25,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true,false
113,25,0.0,0,0.0,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true
114,25,0.0,0,0.0,false,true,true,true,true,true,true,false,false,true,false,true,true,true,false,true,true,true,true,true,true,false,true,true,true
115,25,0.0,0,0.0,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true
116,25,0.0,0,0.0014342792746644812,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false
117,25,0.0,0,3.143947900291938E-4,true,true,true,true,true,false,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true
118,25,0.0,0,6.657494119213528E-4,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false
119,25,0.0,0,0.0,true,false,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,false,true,true,false,true,true,true
120,25,0.0,0,5.229734777736272E-4,false,true,true,false,true,true,true,false,true,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,true
121,25,0.0,0,3.9298907490371767E-4,true,true,true,true,true,true,false,false,false,true,true,true,false,true,true,true,true,true,false,true,false,true,false,true,true
122,25,0.0,0,4.690211528539937E-5,true,true,true,true,false,true,true,true,true,false,false,true,false,true,false,false,true,true,true,true,true,true,true,true,true
123,25,0.0,0,0.0,false,false,true,true,false,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
124,25,0.0,0,2.7923860939172524E-4,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false
125,25,0.015625,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,false,true
126,25,0.0,0,8.67183934276586E-4,true,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,false,true
127,25,0.0,0,2.3269884115977103E-4,true,true,true,false,true,true,false,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true
128,25,0.0,0,1.3659336156262805E-4,true,true,false,false,true,false,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true
129,25,0.0,0,1.4809878188751897E-4,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,false,true,true,false,true,true,true,false,true
130,25,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,false,true
131,25,0.0,0,6.039973643751373E-4,true,false,true,false,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
132,25,0.0,0,6.725797637563579E-4,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,false
133,25,0.0,0,6.591647441028297E-4,true,false,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true
134,25,0.0,0,8.00736677743524E-5,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true
135,25,0.0,0,3.2120405634836874E-4,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,false,false,true,false,true,true,true,true,true,true
136,25,0.0,0,8.77896102904691E-4,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,false,true,false,true
137,25,0.0,0,7.436981368404571E-4,true,true,false,true,true,false,true,true,true,false,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true
138,25,0.0,0,0.0,true,true,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true
139,25,0.0,0,3.8641535357004854E-4,false,false,true,true,true,false,false,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true
140,25,0.0,0,4.3335901386748845E-4,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true
141,25,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,false,false
142,25,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false,true
143,25,0.0,0,6.848211408314534E-4,true,false,true,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,true,true,false,true,false,true,true
144,25,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,false,true,true,false,true,false
145,25,0.0,0,0.0,true,true,false,false,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true
146,25,0.0,0,0.0,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false
147,25,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,false,true,true
148,25,0.0,0,7.111482953357038E-4,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true
149,25,0.0,0,4.970673029128144E-5,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true
150,25,0.0,0,3.8026026702720975E-4,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,false,false,true,true,true
151,25,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,false
152,25,0.0,0,8.849201560677366E-4,true,true,false,true,false,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true
153,25,0.0,0,0.0,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false
154,25,0.0,0,0.0,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,false
155,25,0.0,0,0.0,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,false,true
156,25,0.0,0,7.803693748374231E-4,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,false,true,true
157,25,0.0,0,8.51643672287515E-4,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,false,false,true,false
158,25,0.0,0,6.876633200385092E-4,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,false,true
159,25,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,false,true
160,25,0.0,0,0.001240323339463667,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,false,false,true
161,25,0.0,0,0.0011354252683732453,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false
162,25,0.0,0,9.724022967216151E-4,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false
163,25,0.0,0,0.0,true,true,true,false,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true
164,25,0.0,0,5.929845367878484E-4,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true
165,25,0.0,0,8.971023593792052E-5,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true
166,25,0.015625,0,5.117707267144319E-4,true,true,true,true,false,false,true,false,false,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true
167,25,0.0,0,0.0012291303902488989,true,true,false,true,true,false,true,true,true,true,true,false,true,false,false,true,true,false,true,true,true,true,true,true,true
168,25,0.0,0,0.0010783440386328473,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false
169,25,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,false,true
170,25,0.015625,0,8.902341315766046E-5,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,false,false,false,true,true
171,25,0.0,0,0.0,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true
172,25,0.0,0,0.0,true,true,true,true,false,true,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false
173,25,0.0,0,0.0,true,false,true,true,true,false,false,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true
174,25,0.0,0,7.922608623134017E-4,true,true,true,true,false,true,false,true,false,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,true
175,25,0.0,0,3.165845054497761E-4,false,true,true,true,true,false,true,true,true,true,true,false,false,true,true,false,true,true,false,true,true,true,true,true,true
176,25,0.0,0,0.0,true,true,true,false,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,true,true,true,true
177,25,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,false,true,false,true,true,true
178,25,0.0,0,0.0,true,true,true,false,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
179,25,0.0,0,8.788504635936195E-5,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true
180,25,0.0,0,0.0,true,true,false,true,true,false,true,false,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true
181,25,0.0,0,0.0,true,true,true,true,false,false,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true
182,25,0.0,0,2.318661359508444E-4,false,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false
183,25,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,false,true,true,true,true
184,25,0.0,0,0.0,false,true,true,false,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true
185,25,0.0,0,5.945847054518844E-4,true,true,true,true,true,false,false,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false
186,25,0.0,0,0.0,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true
187,25,0.0,0,0.0,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true
188,25,0.0,0,3.015984719010757E-4,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false
189,25,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,false,false,true
190,25,0.0,0,3.296755051099703E-4,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,false,true,false,true,true,true,true,true,false,true
191,25,0.0,0,0.0,false,false,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true
192,25,0.0,0,1.8129900738793456E-4,true,true,true,true,true,true,true,true,false,true,true,true,false,false,false,true,true,true,false,true,true,true,true,false,true
193,25,0.0,0,3.718854592785422E-4,false,true,true,true,false,true,true,false,true,false,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true
194,25,0.0,0,9.64684170791041E-4,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,false,true
195,25,0.0,0,2.7438606118809165E-4,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,true,true,false,true
196,25,0.0,0,4.921461674117213E-4,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,false,false,true,true,true,false,true,true,true,true
197,25,0.0,0,0.0,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true
198,25,0.0,0,6.359637500662462E-4,true,false,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true
199,25,0.0,0,4.1173828417427757E-4,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,false,false,true,false,true
