KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19
21,20,0.0,0,0.0,true,true,false,true,false,false,false,true,true,false,true,false,true,false,false,false,false,false,true,false
22,20,0.0,0,0.0,true,false,true,true,true,true,true,true,true,false,true,false,false,false,true,false,true,true,true,true
23,20,0.0,0,0.0,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true
24,20,0.0,0,0.010278033996573989,true,false,true,true,false,false,true,true,true,false,true,true,true,true,false,false,false,true,true,true
25,20,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
26,20,0.0,0,9.256719692814043E-4,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
27,20,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true
28,20,0.0,0,0.0,true,true,false,false,true,true,false,false,false,true,true,false,false,true,false,false,false,false,false,false
29,20,0.0,0,0.0,false,false,false,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true,false,true
30,20,0.0,0,0.08061378863194295,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
31,20,0.0,0,0.0,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true
32,20,0.0,0,0.02583783301352135,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,false,false,true,true
33,20,0.0,0,0.0,true,true,true,true,true,false,false,true,false,true,false,true,true,false,true,true,true,true,true,true
34,20,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true
35,20,0.0,0,0.021860749377086174,false,false,false,true,true,true,true,true,true,false,true,true,false,false,true,true,false,true,true,true
36,20,0.0,0,0.018445818768486152,false,false,false,true,true,false,false,false,false,true,true,true,false,true,true,true,false,true,true,true
37,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
38,20,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true
39,20,0.0,0,0.012996495327102803,true,true,false,true,true,false,true,false,false,false,true,false,false,true,true,true,false,true,false,false
40,20,0.0,0,0.06434686550676609,false,false,false,false,true,false,false,false,true,false,false,true,true,false,false,true,false,true,false,false
41,20,0.0,0,0.004663091629750525,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true
42,20,0.0,0,0.032807068366164545,false,false,false,false,false,true,true,true,true,true,false,true,false,true,false,true,false,true,true,false
43,20,0.0,0,0.0,false,true,false,true,true,false,true,false,true,true,false,false,true,true,true,true,false,true,false,false
44,20,0.0,0,0.0,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true,true
45,20,0.0,0,0.012524461839530333,true,false,true,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,false,false
46,20,0.0,0,0.0,false,false,false,true,true,true,false,true,false,false,true,false,true,false,true,true,false,true,true,false
47,20,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
48,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
49,20,0.0,0,0.03025989772787179,true,true,true,true,true,true,true,false,false,false,true,true,true,false,false,true,true,false,true,false
50,20,0.0,0,0.00858030703585177,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
51,20,0.0,0,0.12436974789915967,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,true,true
52,20,0.0,0,0.054474708171206226,false,false,true,true,false,true,false,false,false,true,true,true,false,true,false,false,true,false,false,false
53,20,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true
54,20,0.0,0,0.053596069989512614,false,false,false,true,true,true,false,true,true,true,true,true,false,false,true,false,false,false,true,true
55,20,0.0,0,0.0,true,true,false,true,true,true,false,false,true,true,false,false,true,false,true,true,true,true,true,true
56,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
57,20,0.0,0,0.0,true,true,true,true,false,false,false,true,false,false,false,false,true,true,true,false,false,false,true,true
58,20,0.0,0,0.006074191915539808,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true
59,20,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
60,20,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true
61,20,0.0,0,0.007615863285966379,true,true,true,false,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true
62,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
63,20,0.0,0,0.04638918139998892,true,false,true,false,true,true,true,false,true,true,false,false,true,true,false,false,false,false,true,true
64,20,0.0,0,0.0,true,true,false,true,true,false,false,false,true,true,false,true,false,true,true,true,false,false,true,true
65,20,0.0,0,0.0,false,false,true,true,true,true,false,false,false,true,true,true,false,true,false,false,false,true,false,true
66,20,0.0,0,0.0,true,false,false,true,true,false,true,true,true,false,false,false,true,false,true,false,true,true,true,false
67,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
68,20,0.0,0,0.0,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true
69,20,0.0,0,0.005314145974416855,true,true,true,false,true,true,false,true,false,true,true,false,true,false,false,true,true,true,true,true
70,20,0.0,0,0.0,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false
71,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true
72,20,0.0,0,0.004120879120879121,true,true,false,false,true,false,true,true,false,true,true,false,false,true,false,true,true,true,true,true
73,20,0.0,0,0.022713194301053067,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true
74,20,0.0,0,0.0,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true
75,20,0.0,0,0.0,true,false,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false
76,20,0.0,0,3.959825767666223E-4,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true
77,20,0.0,0,0.0,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,true,true,false,true
78,20,0.0,0,0.03429602888086643,true,false,false,false,false,false,false,true,false,false,false,true,false,true,true,false,false,true,false,true
79,20,0.0,0,0.004653072396332284,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false
80,20,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true
81,20,0.0,0,0.0,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,true
82,20,0.0,0,0.0,false,true,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false
83,20,0.0,0,0.13555662188099807,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,true,true
84,20,0.0,0,0.016169942929613188,false,true,true,false,false,true,true,true,false,false,false,false,true,true,false,false,false,false,false,true
85,20,0.0,0,0.0,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true
86,20,0.0,0,0.0,false,false,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,false,false,true
87,20,0.0,0,0.0,true,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false
88,20,0.0,0,0.0,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true
89,20,0.0,0,0.021496638841693137,true,true,false,false,true,false,true,false,false,false,false,true,true,false,true,false,false,true,false,true
90,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
91,20,0.0,0,0.0013636563585976333,true,true,true,true,false,false,false,false,true,true,true,true,true,false,true,false,true,true,true,false
92,20,0.0,0,0.0,true,false,true,false,true,true,false,true,false,false,false,false,false,false,true,true,false,false,true,true
93,20,0.0,0,0.0,false,false,false,false,true,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false
94,20,0.0,0,0.0,false,false,false,false,false,true,false,true,false,true,true,true,false,true,false,false,false,false,false,true
95,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
96,20,0.0,0,0.0,false,false,false,false,false,true,false,true,false,true,false,false,true,true,true,false,true,true,true,true
97,20,0.0,0,0.004584201553324493,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true
98,20,0.0,0,0.018274687854710557,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true
99,20,0.0,0,0.0,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,false
100,20,0.0,0,0.0,false,true,true,false,true,false,true,false,true,false,true,false,false,false,false,true,false,false,false,false
101,20,0.0,0,0.0,false,false,true,true,false,false,false,false,false,false,true,false,true,true,false,true,true,false,false,false
102,20,0.0,0,0.0,false,true,false,true,false,false,true,false,false,false,true,false,false,true,true,true,true,false,true,false
103,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
104,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
105,20,0.0,0,0.0,false,true,false,true,true,false,true,true,true,false,true,true,false,false,true,true,true,false,true,false
106,20,0.0,0,0.025205094991364422,false,true,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true
107,20,0.0,0,0.007520930892578402,false,false,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false
108,20,0.0,0,0.0,true,false,false,true,true,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true
109,20,0.0,0,0.0,true,true,true,true,false,true,true,false,true,false,false,false,false,true,false,true,false,false,true,false
110,20,0.0,0,0.020967741935483872,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true
111,20,0.0,0,0.0565345080763583,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,true,true
112,20,0.0,0,0.0,true,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true
113,20,0.0,0,0.0038726085197387434,true,true,true,true,true,true,true,false,true,false,false,true,true,false,false,true,false,true,false,true
114,20,0.0,0,0.02540573854687393,false,false,false,true,false,true,true,false,false,false,false,true,true,false,false,false,true,true,true,true
115,20,0.0,0,0.013906839683606472,false,true,false,true,true,true,true,false,true,false,true,false,false,false,true,true,false,true,false,true
116,20,0.0,0,0.0,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
117,20,0.0,0,0.03796258364058446,true,false,true,false,true,true,false,false,false,true,false,false,false,true,true,false,false,false,false,false
118,20,0.0,0,0.0,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false
119,20,0.0,0,0.04380188949327226,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false
120,20,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
121,20,0.0,0,0.0,false,false,true,false,true,false,true,false,false,false,false,false,false,false,true,false,false,true,true,false
122,20,0.0,0,0.02078161287739249,true,false,true,false,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false
123,20,0.0,0,0.0,true,true,false,false,true,true,true,false,true,false,true,true,true,false,false,true,false,true,true,true
124,20,0.0,0,0.0,true,true,false,true,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true
125,20,0.0,0,0.00942456516742012,true,false,true,false,false,true,true,true,false,false,false,true,false,true,true,false,false,false,true,true
126,20,0.0,0,0.0,true,false,true,true,true,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true
127,20,0.0,0,0.014702545718564233,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true
128,20,0.0,0,0.0,true,false,true,true,true,false,false,false,true,true,false,false,false,true,true,false,true,false,false,true
129,20,0.0,0,0.0,false,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
130,20,0.0,0,0.03113350821482811,false,true,true,false,false,false,false,false,false,true,true,false,true,false,false,true,true,true,false,true
131,20,0.0,0,0.00963531669865643,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true
132,20,0.0,0,0.0,true,true,false,false,true,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false
133,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
134,20,0.0,0,0.0,false,true,false,true,false,false,true,true,true,false,true,true,true,false,true,false,true,false,false,true
135,20,0.0,0,7.631347226298797E-4,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
136,20,0.0,0,0.0,false,false,true,true,true,true,false,true,true,false,false,true,true,false,false,true,false,true,true,false
137,20,0.0,0,0.026408232425507293,true,false,false,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true
138,20,0.0,0,0.0022936791495743463,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
139,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false
140,20,0.0,0,0.02577993648421446,false,false,false,false,false,true,true,false,false,true,false,true,true,false,true,true,false,false,false,false
141,20,0.0,0,0.0,false,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false
142,20,0.0,0,0.07976705197211682,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,false,true,true,false,false
143,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false
144,20,0.0,0,0.0,false,false,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,false,true,true
145,20,0.0,0,0.0,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false
146,20,0.0,0,0.0,true,false,true,false,true,true,false,true,true,true,true,false,false,true,true,false,false,false,true,true
147,20,0.0,0,0.12641662169454937,true,true,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false
148,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true
149,20,0.0,0,0.0,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true
150,20,0.0,0,0.01159334126040428,true,true,true,false,true,false,true,false,false,true,false,true,false,false,true,true,true,true,true,true
151,20,0.0,0,0.0,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,false,true
152,20,0.0,0,0.0,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false
153,20,0.0,0,0.014807738237401481,false,false,true,false,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true
154,20,0.0,0,0.010993452429067982,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true
155,20,0.0,0,0.00289181220231345,false,true,true,true,true,true,true,true,false,false,true,true,true,false,false,true,true,false,false,true
156,20,0.0,0,0.0,false,false,true,true,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,true
157,20,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
158,20,0.0,0,0.008824836518316297,false,false,true,true,false,false,false,true,true,false,false,false,true,true,true,true,false,true,true,false
159,20,0.0,0,0.0,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true
160,20,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,false,false,false
161,20,0.0,0,0.0,true,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false
162,20,0.0,0,0.0022079185689693887,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,false,true,true
163,20,0.0,0,0.0,true,true,true,true,true,false,false,true,true,false,true,true,true,true,false,true,true,true,true,false
164,20,0.0,0,0.0,false,false,false,true,false,true,false,false,false,true,false,false,true,true,false,true,false,false,false,false
165,20,0.0,0,0.0,false,false,true,false,false,false,false,false,true,true,true,false,true,false,false,false,false,true,true,false
166,20,0.0,0,0.015645224829759694,true,false,false,false,false,true,false,true,false,true,false,false,true,true,true,false,true,false,true,true
167,20,0.0,0,0.025035819319809968,false,true,false,false,true,true,false,true,false,true,true,true,true,false,false,false,false,false,true,true
168,20,0.0,0,0.0,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true
169,20,0.0,0,0.0,false,false,true,false,false,false,true,false,true,false,false,false,false,true,true,false,false,false,false,false
170,20,0.0,0,0.03667007700177696,false,true,true,false,false,true,true,true,false,true,false,true,false,true,true,true,false,false,true,false
171,20,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
172,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false
173,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
174,20,0.0,0,0.0,true,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,false,true,true
175,20,0.0,0,0.0019967671389179422,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
176,20,0.0,0,0.0,true,false,true,true,false,false,false,false,false,true,true,true,true,false,false,true,true,true,true,true
177,20,0.0,0,0.09384243076095725,false,false,false,false,false,false,false,true,true,false,true,false,false,false,true,false,false,true,false,true
178,20,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
179,20,0.0,0,0.013778971170152629,false,true,true,true,false,false,false,false,false,false,false,true,true,true,false,true,false,false,true,false
180,20,0.0,0,0.028069571207163767,false,false,false,true,true,false,true,false,false,true,false,false,false,false,true,false,false,false,false,false
181,20,0.0,0,0.0,true,false,false,false,false,true,true,true,true,false,true,true,false,false,true,false,false,false,false,true
182,20,0.0,0,0.0,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,false,true,true
183,20,0.0,0,0.0,false,true,false,false,true,true,true,true,false,false,false,true,true,false,false,false,false,false,false,false
184,20,0.0,0,0.003306458918380288,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true
185,20,0.0,0,0.03092560553633218,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false,true,false,true
186,20,0.0,0,0.007213533354612193,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true
187,20,0.0,0,0.06505714478934199,true,false,true,false,true,false,false,false,false,true,false,false,true,true,false,false,true,false,true,true
188,20,0.0,0,0.01894180412118839,true,false,false,true,false,true,true,true,true,true,false,true,false,false,false,true,true,true,true,true
189,20,0.0,0,0.0,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
190,20,0.0,0,0.0,false,true,true,false,true,false,true,false,true,false,true,true,false,true,true,true,false,false,false,true
191,20,0.0,0,0.0,false,false,false,false,false,false,true,true,false,false,true,false,false,false,true,false,false,false,false,false
192,20,0.0,0,0.00641963269949618,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,false,true,true,true,true
193,20,0.0,0,0.0,false,true,false,true,false,true,false,true,true,false,true,false,false,true,false,true,false,true,true,false
194,20,0.0,0,0.0,true,false,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,false,false,false
195,20,0.0,0,0.019943181818181818,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,false,false,false,true
196,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
197,20,0.0,0,0.0019713938173734325,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
198,20,0.0,0,0.018743383772339497,false,false,false,false,true,true,true,true,false,true,true,false,true,true,false,true,true,false,false,false
199,20,0.0,0,0.016615704148156694,false,false,false,true,true,true,true,false,true,true,false,false,true,true,false,false,true,false,false,true
200,20,0.0,0,0.0,false,true,false,false,false,true,true,false,false,false,true,false,true,true,true,true,true,true,false,false
201,20,0.0,0,0.0,false,true,false,true,false,false,false,true,true,true,true,false,true,true,false,true,true,true,false,true
202,20,0.0,0,0.06682451986319389,true,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false
203,20,0.0,0,0.0,true,false,true,false,false,true,false,false,false,true,true,true,false,false,false,false,true,false,true,false
204,20,0.0,0,0.045518951470067306,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false
205,20,0.0,0,0.005241891449164574,false,true,true,true,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false
206,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
207,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
208,20,0.0,0,0.0,true,true,false,true,false,false,true,false,true,false,false,true,false,true,false,true,true,true,false,false
209,20,0.0,0,0.00120253457286897,false,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,false,true
210,20,0.0,0,0.0,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true
211,20,0.0,0,0.012393493415956624,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,true,false,false,true,true
212,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,false,true,false,true
213,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
214,20,0.0,0,0.0,true,true,true,false,false,true,true,true,true,false,false,false,false,true,true,false,true,true,false,true
215,20,0.0,0,0.0,true,true,true,false,false,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true
216,20,0.0,0,0.0,true,true,false,true,true,true,true,false,true,false,false,true,true,false,false,true,true,false,true,true
217,20,0.0,0,0.012466147960280274,false,true,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true
218,20,0.0,0,0.0,true,true,true,true,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,true
219,20,0.0,0,0.0,true,true,true,true,false,true,true,true,false,true,false,false,true,false,true,true,false,false,true,false
220,20,0.0,0,0.005000177311252172,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true
221,20,0.0,0,0.05476054188132036,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,true,false,false,false,true
222,20,0.0,0,0.0,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true
223,20,0.0,0,0.01702504295309002,true,false,true,true,true,true,false,true,false,false,false,true,true,true,false,false,false,true,false,false
224,20,0.0,0,0.0,true,false,false,false,true,false,true,true,false,true,false,false,false,true,false,true,false,false,true,false
225,20,0.0,0,0.009525581395348837,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
226,20,0.0,0,0.0,true,false,false,true,false,false,false,false,true,true,true,false,false,true,false,false,true,false,false,false
227,20,0.0,0,0.0,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false,true
228,20,0.0,0,0.016606060606060607,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true
229,20,0.0,0,0.006735463140332448,false,true,true,true,false,false,false,true,true,false,false,false,true,true,false,true,false,true,true,true
230,20,0.0,0,0.0018056467498358503,false,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true
231,20,0.0,0,0.0,false,true,true,false,false,false,true,false,true,false,false,true,false,false,false,true,true,true,false,false
232,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
233,20,0.0,0,0.0,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,false
234,20,0.0,0,0.02384636388459088,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true
235,20,0.0,0,0.06998323085522638,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,true,true,false,false
236,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,false,true,false,false,true,true,true,true,true,true
237,20,0.0,0,0.0,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false
238,20,0.0,0,0.0,true,true,true,true,false,false,true,false,true,true,true,true,true,false,true,true,true,false,true,false
239,20,0.0,0,0.0026318403019167744,true,false,true,true,true,false,true,true,true,true,false,true,true,false,true,false,true,true,false,true
240,20,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
241,20,0.0,0,0.0,false,false,true,false,true,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true
242,20,0.0,0,0.0,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
243,20,0.0,0,0.008657502193623866,false,true,false,true,true,false,true,true,true,false,false,false,true,true,false,true,true,true,true,true
244,20,0.0,0,0.0,true,true,true,true,true,true,false,true,true,false,false,true,true,false,false,false,true,false,true,false
