KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24
18,25,0.0,0,0.0,true,true,false,false,false,false,false,true,false,false,false,true,false,true,false,true,true,true,true,false,true,true,true,true,false
19,25,0.015625,0,0.0,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,true,true,true,false,false,true,true,false,false
20,25,0.0,0,0.0,true,false,true,false,true,true,true,false,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,true,false
21,25,0.015625,0,0.0,false,true,false,true,true,true,false,false,true,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,true
22,25,0.015625,0,0.0,false,true,true,false,false,false,false,false,true,true,false,true,false,false,true,false,false,true,true,true,false,false,true,true,true
23,25,0.0,0,0.0,true,false,false,false,false,false,false,true,false,true,true,true,false,false,false,false,true,false,false,true,false,false,true,false,false
24,25,0.015625,0,0.0,false,true,true,false,false,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,false,true,false
25,25,0.0,0,0.0,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,false,true,true,false
26,25,0.015625,0,0.0,false,false,true,true,true,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,true,false,false,false,true
27,25,0.0,0,0.0,true,false,true,false,true,true,false,true,true,true,true,false,false,false,true,true,false,true,false,false,false,true,false,true,false
28,25,0.0,0,0.0,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false
29,25,0.015625,0,0.0,true,true,false,false,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false
30,25,0.015625,0,0.0,true,true,false,false,true,true,false,false,true,false,true,true,false,true,true,false,false,false,true,false,true,false,false,true,false
31,25,0.0,0,0.0,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,false,true
32,25,0.0,0,0.0,false,true,false,false,true,false,false,true,false,true,true,false,false,true,true,true,false,true,true,false,true,true,false,true,true
33,25,0.0,0,0.0,false,true,true,false,true,false,true,true,true,true,true,true,false,true,false,false,false,false,true,true,false,true,false,true,true
34,25,0.0,0,0.0,false,false,false,false,true,true,false,true,true,true,true,false,true,false,true,false,false,true,false,true,true,true,true,false,true
35,25,0.015625,0,0.0,true,false,true,true,false,false,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true
36,25,0.015625,0,0.0,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false,false,false
37,25,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
38,25,0.0,0,0.0,false,true,false,false,true,true,false,true,true,false,true,false,false,true,false,true,false,false,true,true,false,true,false,false,false
39,25,0.0,0,0.0,false,false,false,false,true,false,false,true,true,true,true,false,false,false,true,true,false,true,true,true,true,true,false,true,false
40,25,0.015625,0,0.0,false,true,true,true,false,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true
41,25,0.0,0,0.0,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,true,true
42,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,true,false,true,true,true,true,true,false,true
43,25,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
44,25,0.0,0,0.0,true,true,false,false,true,false,true,true,true,true,false,false,true,false,false,true,true,true,true,true,false,true,false,false,true
45,25,0.0,0,0.0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
46,25,0.015625,0,0.0,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
47,25,0.0,0,0.0,true,false,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true
48,25,0.0,0,0.0,true,true,false,false,false,false,false,true,false,true,false,true,true,true,false,false,false,true,false,false,true,false,true,false,true
49,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
50,25,0.0,0,0.0,false,true,false,false,true,true,false,false,true,false,false,true,false,true,false,true,true,true,true,false,false,false,false,true,false
51,25,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false
52,25,0.015625,0,0.0,true,false,true,false,true,true,true,false,false,true,true,true,true,false,false,true,false,true,true,true,false,true,true,true,false
53,25,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true
54,25,0.0,0,0.0,false,true,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,false,false,true,false,true,false,true,false
55,25,0.015625,0,0.0,true,true,false,true,false,true,false,true,true,true,false,false,true,false,false,true,true,false,true,true,false,true,false,false,true
56,25,0.015625,0,0.0,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false
57,25,0.0,0,0.0,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
58,25,0.0,0,0.0,true,true,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,true,false,false
59,25,0.015625,0,0.0,true,true,false,false,true,false,true,false,true,true,false,true,false,true,true,true,false,false,true,false,true,true,false,true,false
60,25,0.0,0,0.0,false,true,false,false,true,false,true,true,true,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false
61,25,0.0,0,0.0,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true
62,25,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
63,25,0.015625,0,0.0,true,true,true,true,false,false,true,true,false,true,true,false,false,false,true,true,false,false,true,true,true,true,true,false,true
64,25,0.015625,0,0.0,false,false,false,true,false,false,true,false,true,false,true,false,true,true,true,false,false,false,false,false,false,false,true,false,false
65,25,0.015625,0,0.0,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true
66,25,0.0,0,0.0,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true
67,25,0.015625,0,0.0,true,false,false,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false
68,25,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
69,25,0.0,0,0.0,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true
70,25,0.015625,0,0.0,false,false,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true
71,25,0.015625,0,0.0,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,true,true,false,true,true,true,false,false,true,false
72,25,0.015625,0,0.0,true,true,true,false,false,false,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,false,true,true,false
73,25,0.0,0,0.0,false,false,true,true,true,true,true,true,true,false,true,true,false,false,false,false,false,true,true,true,true,false,false,true,false
74,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
75,25,0.015625,0,0.0,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false
76,25,0.0,0,0.0,false,true,false,true,true,true,true,true,false,false,false,true,true,true,true,true,true,false,true,false,true,true,false,true,true
77,25,0.0,0,0.0,false,false,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,false,true,true,true,true,false,true,false
78,25,0.015625,0,0.0,true,true,true,true,true,true,false,false,false,true,true,false,true,false,true,false,false,true,false,false,true,true,true,true,true
79,25,0.015625,0,0.0,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
80,25,0.0,0,0.0,false,false,false,false,false,false,false,false,true,true,true,true,false,false,true,false,true,true,false,true,true,true,false,true,false
81,25,0.0,0,0.0,false,false,true,true,false,false,true,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,true,true,false
82,25,0.0,0,0.0,false,false,true,true,false,false,true,true,true,false,false,true,false,false,false,true,false,false,true,true,true,true,false,true,true
83,25,0.015625,0,0.0,false,true,false,true,false,true,true,true,false,false,false,true,true,false,true,true,true,false,true,false,false,true,true,true,false
84,25,0.0,0,0.0,true,false,true,false,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true
85,25,0.015625,0,0.0,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,true,false,true,true,true,false,true
86,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
87,25,0.015625,0,0.0,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true
88,25,0.0,0,0.0,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,false,true
89,25,0.0,0,0.0,true,false,true,false,false,true,true,false,false,false,true,true,false,false,false,true,false,true,false,true,true,false,false,true,false
90,25,0.015625,0,0.0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false
91,25,0.0,0,0.0,false,false,true,false,false,false,true,true,false,false,false,false,true,false,false,false,true,false,true,false,false,true,true,false,true
92,25,0.015625,0,0.0,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true
93,25,0.0,0,0.0,false,true,false,false,false,true,false,false,true,true,false,true,true,true,true,true,true,false,true,false,true,false,false,false,false
94,25,0.0,0,0.0,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true
95,25,0.015625,0,0.0,false,true,true,false,true,true,true,false,false,true,false,false,false,false,true,false,false,false,true,false,true,false,false,true,false
96,25,0.0,0,0.0,false,false,true,true,true,false,true,false,true,false,true,false,true,false,false,true,false,true,true,false,true,false,true,false,true
97,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
98,25,0.0,0,0.0,false,true,false,true,false,false,false,false,false,false,false,false,true,true,true,true,true,false,false,true,false,false,true,false,false
99,25,0.0,0,0.0,true,true,true,true,false,false,false,true,true,false,true,false,true,false,true,false,false,false,false,true,true,true,false,false,false
100,25,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true
101,25,0.0,0,0.0,false,false,false,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
102,25,0.015625,0,0.0,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false
103,25,0.015625,0,0.0,true,true,false,false,true,true,false,true,false,true,false,false,true,true,true,true,false,true,false,true,true,true,false,false,false
104,25,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true
105,25,0.015625,0,0.0,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
106,25,0.015625,0,0.0,false,false,false,true,true,false,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,false,false
107,25,0.015625,0,0.0,true,true,false,true,true,true,false,true,true,false,true,true,true,true,false,false,true,false,true,true,false,true,true,true,true
108,25,0.015625,0,0.0,false,true,false,false,true,true,true,false,true,true,true,false,false,false,true,false,false,false,true,true,true,true,false,false,true
109,25,0.0,0,0.0,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,true,false,true,false
110,25,0.0,0,0.0,true,false,false,true,false,true,false,false,true,false,true,true,true,false,false,false,false,false,true,false,true,true,false,false,false
111,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
112,25,0.0,0,0.0,true,true,false,false,true,false,true,true,true,true,false,false,false,false,true,false,true,false,true,false,false,true,false,false,true
113,25,0.015625,0,0.0,false,true,true,true,true,false,true,false,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true
114,25,0.015625,0,0.0,true,false,false,true,true,false,true,true,false,false,false,false,false,false,false,true,false,true,true,true,false,true,true,false,true
115,25,0.015625,0,0.0,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
116,25,0.015625,0,0.0,false,true,true,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,true,true,false,true,true,true
117,25,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,false
118,25,0.0,0,0.0,false,false,false,true,false,false,false,false,true,false,true,true,false,true,false,false,true,true,true,true,false,true,false,false,false
119,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
120,25,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true
121,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,false
122,25,0.015625,0,0.0,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,false,false,false,false,true,false,false,true
123,25,0.015625,0,0.0,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,true
124,25,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true
125,25,0.0,0,0.0,true,true,true,true,false,true,true,false,false,false,true,false,false,false,true,true,true,true,false,true,true,true,true,true,true
126,25,0.015625,0,0.0,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
127,25,0.015625,0,0.0,false,true,true,false,false,false,true,false,false,true,false,true,true,false,true,true,false,true,false,false,true,false,true,false,true
128,25,0.0,0,0.0,false,true,false,false,false,false,true,true,true,true,true,true,false,false,true,false,true,true,true,false,true,true,true,true,true
129,25,0.015625,0,0.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true
130,25,0.0,0,0.0,false,true,false,true,false,true,true,false,true,false,false,true,false,false,false,true,false,true,false,true,true,false,false,true,false
131,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,false,false,true,true,true
132,25,0.015625,0,0.0,true,true,true,false,true,true,true,false,true,false,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true
133,25,0.0,0,0.0,false,false,false,true,true,true,true,false,true,false,false,false,false,true,true,true,false,true,true,false,true,true,false,true,false
134,25,0.015625,0,0.0,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true,false,true,true,true,false,true,false
135,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
136,25,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true
137,25,0.0,0,0.0,true,false,false,false,true,false,true,false,true,false,false,true,true,true,false,true,true,false,true,false,true,true,true,false,true
138,25,0.015625,0,0.0,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false
139,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true
140,25,0.0,0,0.0,true,true,true,false,true,true,true,false,false,false,true,false,true,true,true,false,false,true,true,false,true,true,true,true,true
141,25,0.0,0,0.0,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,true,true,true
142,25,0.015625,0,0.0,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
143,25,0.015625,0,0.0,true,false,false,false,true,false,true,true,true,false,true,false,true,false,false,true,true,true,true,true,true,true,false,false,false
144,25,0.0,0,0.0,false,true,true,false,true,false,false,true,true,true,true,false,true,true,true,false,true,false,false,true,true,true,false,true,true
145,25,0.015625,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false,true,true
146,25,0.0,0,0.0,false,true,false,false,false,false,false,true,true,false,true,false,false,false,true,true,true,false,false,false,true,false,false,false,true
147,25,0.015625,0,0.0,false,true,false,false,true,true,false,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,false,false
148,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true
149,25,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
150,25,0.015625,0,0.0,false,false,true,true,true,true,false,true,true,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true
151,25,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false
152,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,false,true,true,true,true
153,25,0.0,0,0.0,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
154,25,0.0,0,0.0,false,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true
155,25,0.015625,0,0.0,false,true,true,true,true,false,true,false,true,false,true,false,true,true,true,false,true,true,false,true,false,false,true,true,true
156,25,0.015625,0,0.0,true,false,false,true,true,false,false,true,true,true,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false
157,25,0.0,0,0.0,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true,true,true,false,true,true,true
158,25,0.0,0,0.0,true,false,false,true,false,false,false,true,false,false,true,true,true,false,true,true,true,true,true,false,false,true,false,true,false
159,25,0.015625,0,0.0,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false
160,25,0.0,0,0.0,true,true,false,false,true,true,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,false
161,25,0.0,0,0.0,false,true,true,true,false,true,true,true,true,true,false,false,false,false,false,false,false,true,true,true,false,true,false,false,false
162,25,0.015625,0,0.0,true,true,false,false,false,true,true,false,true,true,false,false,true,false,true,true,false,false,false,true,true,false,true,false,true
163,25,0.015625,0,0.0,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true
164,25,0.0,0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false
165,25,0.015625,0,0.0,true,true,true,false,false,true,false,false,true,false,true,false,false,true,false,false,false,false,true,true,true,true,false,true,false
166,25,0.015625,0,0.0,true,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,true
167,25,0.0,0,0.0,true,true,true,true,false,false,true,false,true,false,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false
168,25,0.015625,0,0.0,true,true,true,false,false,true,true,true,false,true,false,false,true,true,false,true,true,false,true,false,false,false,true,false,true
169,25,0.015625,0,0.0,false,true,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,false,false,true,false
170,25,0.0,0,0.0,false,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false
171,25,0.015625,0,0.0,true,false,true,true,false,false,true,true,false,false,true,true,true,true,true,false,true,true,false,false,false,false,true,false,true
172,25,0.0,0,0.0,true,true,false,true,false,true,true,true,true,false,false,false,true,true,true,false,false,false,false,true,false,false,true,true,false
173,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true
174,25,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
175,25,0.015625,0,0.0,true,true,true,true,true,true,false,true,true,false,true,false,true,false,false,true,false,true,true,true,true,true,true,false,true
176,25,0.015625,0,0.0,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true
177,25,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
178,25,0.015625,0,0.0,true,false,true,true,false,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false
179,25,0.015625,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
180,25,0.0,0,0.0,true,false,true,true,true,true,false,true,false,false,false,true,true,true,true,true,false,true,false,false,true,true,true,false,false
181,25,0.0,0,0.0,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
182,25,0.015625,0,0.0,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true
183,25,0.0,0,0.0,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false,false,false,true,false,false,true,false,true,false,true
184,25,0.0,0,0.0,true,false,true,false,true,false,true,false,false,false,true,false,true,true,true,false,false,true,true,false,false,false,true,true,true
185,25,0.015625,0,0.0,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
186,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true
187,25,0.0,0,0.0,false,false,true,false,false,false,false,true,true,true,false,false,true,true,true,false,true,true,false,false,true,false,false,false,true
188,25,0.015625,0,0.0,true,true,true,true,true,false,true,true,false,true,false,true,false,true,true,true,true,true,true,true,false,false,true,false,true
189,25,0.015625,0,0.0,true,false,true,false,false,true,true,false,true,false,true,false,true,true,true,false,true,false,true,true,true,false,true,true,true
190,25,0.015625,0,0.0,true,true,true,true,true,true,true,false,false,false,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true
191,25,0.0,0,0.0,false,true,true,false,false,true,true,true,true,false,true,true,false,true,false,false,true,false,true,true,true,true,true,true,false
192,25,0.0,0,0.0,true,false,false,false,true,false,true,false,false,true,true,false,false,true,true,false,false,false,true,true,false,true,true,true,true
193,25,0.015625,0,0.0,true,false,false,true,false,false,true,true,true,false,true,true,false,false,false,true,true,false,true,false,false,true,true,true,false
194,25,0.015625,0,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true
195,25,0.0,0,0.0,false,true,true,false,true,false,true,false,false,false,true,true,true,false,false,true,false,true,true,false,true,true,false,false,false
196,25,0.015625,0,0.0,true,false,false,false,true,false,false,false,false,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false
197,25,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true
198,25,0.0,0,0.0,true,true,true,true,true,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,true,true,true
199,25,0.015625,0,0.0,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false,true,true,true,true,true,true
200,25,0.0,0,0.0,false,true,true,false,true,true,false,true,true,false,false,false,false,false,false,true,true,false,false,true,true,false,false,true,true
201,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true
202,25,0.0,0,0.0,false,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true
203,25,0.0,0,0.0,false,true,true,true,false,false,false,true,false,true,false,true,false,false,false,true,true,true,true,true,true,false,true,false,false
204,25,0.015625,0,0.0,true,true,false,true,true,false,false,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,false,true,false
205,25,0.0,0,0.0,false,false,true,true,false,false,true,false,false,true,false,true,true,true,false,true,true,false,true,false,true,true,false,true,true
206,25,0.015625,0,0.0,true,true,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,true,false,false,true,true,true,false
207,25,0.0,0,0.0,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
208,25,0.015625,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true,false,false,true,true,true,true,true,true,true
209,25,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,false,true,true
210,25,0.015625,0,0.0,false,true,false,false,false,true,false,true,true,false,false,true,false,true,true,true,false,false,false,true,true,false,false,true,true
211,25,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
212,25,0.0,0,0.0,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,true,true,false,true,false,false,false,false,true,true
