KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3
219,4,0.0,0,0.0,true,false,true,true
220,4,0.0,0,0.0,false,true,true,true
221,4,0.0,0,0.41616550396920854,true,false,true,false
222,4,0.0,0,0.16869360533542566,true,false,true,false
223,4,0.0,0,0.0,false,true,true,true
224,4,0.0,0,0.007094846900672144,true,true,true,false
225,4,0.0,0,0.33228070175438595,false,true,true,false
226,4,0.0,0,0.0,true,false,true,true
227,4,0.0,0,0.33569346105789255,true,false,false,true
228,4,0.0,0,0.41182441004821113,false,true,true,false
229,4,0.0,0,0.0,true,false,true,true
230,4,0.0,0,0.0,true,true,true,false
231,4,0.0,0,0.4536895674300254,false,true,false,true
232,4,0.0,0,0.06120996441281139,false,false,true,true
233,4,0.0,0,0.3252675663099116,true,false,false,true
234,4,0.0,0,0.0,true,true,true,false
235,4,0.0,0,0.0,true,true,true,false
236,4,0.0,0,0.07159585145533623,false,true,true,true
237,4,0.0,0,0.05573248407643312,true,true,true,false
238,4,0.0,0,0.0,true,false,true,true
239,4,0.0,0,0.35110470701248797,true,true,false,false
240,4,0.0,0,0.0,true,true,true,false
241,4,0.0,0,0.3129506778194404,true,true,false,false
242,4,0.0,0,0.25555555555555554,true,false,false,true
243,4,0.0,0,0.2832100794302931,false,true,false,true
244,4,0.0,0,0.03202151063309704,false,true,true,true
245,4,0.0,0,0.3244949494949495,true,false,true,false
246,4,0.0,0,0.2955477445811365,true,false,true,false
247,4,0.0,0,0.0,false,true,true,true
248,4,0.0,0,0.273989898989899,false,false,true,true
249,4,0.0,0,0.27606951871657753,true,true,false,false
250,4,0.0,0,0.0,false,true,true,true
251,4,0.0,0,0.07122641509433962,true,true,false,true
252,4,0.0,0,0.0,true,true,false,true
253,4,0.0,0,0.0,true,true,false,true
254,4,0.0,0,0.05960912052117264,true,true,true,false
255,4,0.0,0,0.0,true,true,false,true
256,4,0.0,0,0.1789325842696629,true,true,false,false
257,4,0.0,0,0.0,true,true,false,true
258,4,0.0,0,0.143409915356711,false,false,true,true
259,4,0.0,0,0.0,true,true,true,false
260,4,0.0,0,0.0,true,true,false,true
261,4,0.0,0,0.04173693086003373,false,true,true,true
262,4,0.0,0,0.35238907849829354,true,true,false,false
263,4,0.0,0,0.27251461988304093,false,true,false,true
264,4,0.0,0,0.0,true,true,false,true
265,4,0.0,0,0.0,true,false,true,true
266,4,0.0,0,0.02910266774454325,true,true,false,true
267,4,0.0,0,0.2852488151658768,true,true,false,false
268,4,0.0,0,0.0,true,true,false,true
269,4,0.0,0,0.0350826326471441,true,false,true,true
270,4,0.0,0,0.01917024320457797,true,true,false,true
271,4,0.0,0,0.3791341758537241,false,false,true,true
272,4,0.0,0,0.0015389350569405972,true,true,true,false
273,4,0.0,0,0.0,false,true,true,true
274,4,0.0,0,0.0,false,true,true,true
275,4,0.0,0,0.1474006116207951,true,true,true,false
276,4,0.0,0,0.0,true,true,true,false
277,4,0.0,0,0.24030584380120154,true,false,true,false
278,4,0.0,0,0.04288816503800217,true,false,false,true
279,4,0.0,0,0.1934071000461042,false,true,false,true
280,4,0.0,0,0.06887826820354231,true,true,false,true
281,4,0.0,0,0.0,true,true,true,false
282,4,0.0,0,0.25217089267106635,false,true,false,true
283,4,0.0,0,0.0,true,false,true,true
284,4,0.0,0,0.29625,false,true,false,true
285,4,0.0,0,0.060662914321450906,false,true,true,true
286,4,0.0,0,0.09971144597627445,false,true,true,true
287,4,0.0,0,0.0,true,false,true,true
288,4,0.0,0,0.0,false,true,true,true
289,4,0.0,0,0.0,true,true,false,true
290,4,0.0,0,0.1259198691741619,true,true,false,true
291,4,0.0,0,0.3160507446221732,false,true,true,false
292,4,0.0,0,0.3990985453800451,false,false,true,true
293,4,0.0,0,0.0,true,true,false,true
294,4,0.0,0,0.0,true,true,false,true
295,4,0.0,0,0.3257884028484232,false,true,false,true
296,4,0.0,0,0.435923829130211,false,true,false,true
297,4,0.0,0,0.2675882498148605,true,true,false,false
298,4,0.0,0,0.0,false,true,true,true
299,4,0.0,0,0.3762938230383973,false,false,true,true
300,4,0.0,0,0.0,true,true,false,true
301,4,0.0,0,0.0,false,true,true,true
302,4,0.0,0,0.36736762097795794,true,false,true,false
303,4,0.0,0,0.0,true,true,true,false
304,4,0.0,0,0.22299872935196952,false,false,true,true
305,4,0.0,0,0.0,false,true,true,true
306,4,0.0,0,0.3838150289017341,false,false,true,true
307,4,0.0,0,0.0,true,true,true,false
308,4,0.0,0,0.008342245989304813,false,true,true,true
309,4,0.0,0,0.28859060402684567,false,true,false,true
310,4,0.0,0,0.0,false,true,true,true
311,4,0.0,0,0.0,true,true,false,true
312,4,0.0,0,0.3443072702331962,false,true,false,true
313,4,0.0,0,0.0,true,true,false,true
314,4,0.0,0,0.0,true,true,false,true
315,4,0.0,0,0.0,true,true,false,true
316,4,0.0,0,0.0,false,true,true,true
317,4,0.0,0,0.0,false,true,true,true
318,4,0.0,0,0.0,true,true,false,true
319,4,0.0,0,0.08079891057648661,false,true,true,true
320,4,0.0,0,0.0,true,true,false,true
321,4,0.0,0,0.3270921985815603,false,true,false,true
322,4,0.0,0,0.34617547806524185,false,true,true,false
323,4,0.0,0,0.21208760742999722,true,true,false,false
324,4,0.0,0,0.0,true,false,true,true
325,4,0.0,0,0.0,true,true,false,true
326,4,0.0,0,0.43744454303460517,true,true,false,false
327,4,0.0,0,0.0,false,true,true,true
328,4,0.0,0,0.4708853238265003,false,true,true,false
329,4,0.0,0,0.2875423409860745,true,false,false,true
330,4,0.0,0,0.0,true,true,true,false
331,4,0.0,0,0.34576485461441214,true,false,true,false
332,4,0.0,0,0.05217391304347826,false,true,true,true
333,4,0.0,0,0.0,true,true,false,true
334,4,0.0,0,0.0,true,false,true,true
335,4,0.0,0,0.0,true,true,false,true
336,4,0.0,0,0.07219083490269931,true,false,true,true
337,4,0.0,0,0.2827769179747955,true,false,true,false
338,4,0.0,0,0.3484347162127768,false,false,true,true
339,4,0.0,0,0.0,true,true,false,true
340,4,0.0,0,0.0,false,true,true,true
341,4,0.0,0,0.3774345198119543,false,false,true,true
342,4,0.0,0,0.0,true,true,true,false
343,4,0.0,0,0.23906303823630726,true,true,false,false
344,4,0.0,0,0.02599090318388564,true,true,true,false
345,4,0.0,0,0.0,false,true,true,true
346,4,0.0,0,0.3444059506826982,true,false,true,false
347,4,0.0,0,0.0,true,true,false,true
348,4,0.0,0,0.2996863416025093,true,false,true,false
349,4,0.0,0,0.08014861995753715,true,true,false,true
350,4,0.0,0,0.09832351608518351,true,true,true,false
351,4,0.0,0,0.28823367318820614,false,false,true,true
352,4,0.0,0,0.0,true,true,true,false
353,4,0.0,0,0.0,false,true,true,true
354,4,0.0,0,0.36337883080092714,false,true,false,true
355,4,0.0,0,0.29939792008757526,true,true,false,false
356,4,0.0,0,0.34413434247871333,false,true,false,true
357,4,0.0,0,0.3644128113879004,true,false,true,false
358,4,0.0,0,0.0,true,true,false,true
359,4,0.0,0,0.0,true,true,true,false
360,4,0.0,0,0.03643724696356275,false,true,true,true
361,4,0.0,0,0.0,true,false,true,true
362,4,0.0,0,0.011192930780559647,true,false,true,true
363,4,0.0,0,0.027409638554216867,true,true,false,true
364,4,0.0,0,0.0,false,true,true,true
365,4,0.0,0,0.14105594956658787,true,false,true,true
366,4,0.0,0,0.0,true,false,true,true
367,4,0.0,0,0.24743910767129523,false,false,true,true
368,4,0.0,0,0.0,true,true,false,true
369,4,0.0,0,0.0,false,true,true,true
370,4,0.0,0,0.0,true,true,false,true
371,4,0.0,0,0.0,true,true,false,true
372,4,0.0,0,0.23267326732673269,true,false,false,true
373,4,0.0,0,0.0,true,false,true,true
374,4,0.0,0,0.0,true,false,true,true
375,4,0.0,0,0.0,false,true,true,true
376,4,0.0,0,0.0,true,false,true,true
377,4,0.0,0,0.19118042484538855,false,true,true,false
378,4,0.0,0,0.0,true,false,true,true
379,4,0.0,0,0.330765407554672,false,true,true,false
380,4,0.0,0,0.0,true,true,true,false
381,4,0.0,0,0.08940852819807428,true,true,false,true
382,4,0.0,0,0.0,false,true,true,true
383,4,0.0,0,0.0,true,true,false,true
384,4,0.0,0,0.4048265460030166,false,true,true,false
385,4,0.0,0,0.08697068403908795,true,false,true,true
386,4,0.0,0,0.26992896606156275,false,false,true,true
387,4,0.0,0,0.0,false,true,true,true
388,4,0.0,0,0.0,false,true,true,true
389,4,0.0,0,0.0,false,true,true,true
390,4,0.0,0,0.0,true,true,true,false
391,4,0.0,0,0.3865753424657534,false,true,true,false
392,4,0.0,0,0.04396984924623116,false,true,true,true
393,4,0.0,0,0.056132381570408826,true,true,false,true
394,4,0.0,0,0.1402439024390244,true,true,false,true
395,4,0.0,0,0.12005583992554676,true,true,true,false
396,4,0.0,0,0.0,true,true,false,true
397,4,0.0,0,0.0,true,true,false,true
398,4,0.0,0,0.3467166979362101,false,false,true,true
399,4,0.0,0,0.0,true,true,false,true
400,4,0.0,0,0.030183727034120734,true,false,true,true
401,4,0.0,0,0.34475920679886685,true,false,false,true
402,4,0.0,0,0.3031019978969506,false,false,true,true
403,4,0.0,0,0.4564328405158855,true,false,true,false
404,4,0.0,0,0.0,true,false,true,true
405,4,0.0,0,0.28112556410937084,true,false,true,false
406,4,0.0,0,0.03730394234845273,true,false,true,true
407,4,0.0,0,0.47145804676753783,false,true,false,true
408,4,0.0,0,0.031757488271382174,true,true,false,true
409,4,0.0,0,0.0,false,true,true,true
410,4,0.0,0,0.07248322147651007,true,true,true,false
411,4,0.0,0,0.32329232074671194,true,false,true,false
412,4,0.0,0,0.0,true,false,true,true
413,4,0.0,0,0.03949004975124378,true,true,false,true
414,4,0.0,0,0.01552312946289972,true,false,true,true
415,4,0.0,0,0.36590038314176243,true,false,false,true
416,4,0.0,0,0.0,true,true,true,false
417,4,0.0,0,0.4308809746954077,false,true,false,true
418,4,0.0,0,0.17896174863387979,true,true,false,true
419,4,0.0,0,0.39386041123660587,true,false,false,true
420,4,0.0,0,0.0,true,true,true,false
421,4,0.0,0,0.31465848042977745,true,false,false,true
422,4,0.0,0,0.3888888888888889,false,false,true,true
423,4,0.0,0,0.005707419645539201,false,true,true,true
424,4,0.0,0,0.0,true,true,true,false
425,4,0.0,0,0.0,true,false,true,true
426,4,0.0,0,0.28678929765886285,false,true,true,false
427,4,0.0,0,0.0,true,true,true,false
428,4,0.0,0,0.3253846153846154,true,false,false,true
429,4,0.0,0,0.20490867579908675,false,false,true,true
430,4,0.0,0,0.030456852791878174,true,true,true,false
431,4,0.0,0,0.3145975443383356,true,false,false,true
432,4,0.0,0,0.0,true,true,false,true
433,4,0.0,0,0.0,true,false,true,true
434,4,0.0,0,0.24627720504009165,false,true,true,false
435,4,0.0,0,0.46197564276048714,true,true,false,false
436,4,0.0,0,0.1248886910062333,false,true,false,true
437,4,0.0,0,0.0,true,true,false,true
438,4,0.0,0,0.23800937612693834,false,true,true,false
439,4,0.0,0,0.0,true,true,false,true
440,4,0.0,0,0.0,true,true,false,true
441,4,0.0,0,0.3102607847916159,true,false,false,true
442,4,0.0,0,0.17400702512834368,false,true,false,true
443,4,0.0,0,0.0,true,true,false,true
444,4,0.0,0,0.25132341820015125,false,true,true,false
445,4,0.0,0,0.0,true,false,true,true
446,4,0.0,0,0.0,true,false,true,true
447,4,0.0,0,0.3824378971692663,true,true,false,false
448,4,0.0,0,0.0,true,false,true,true
449,4,0.0,0,0.0,true,true,false,true
450,4,0.0,0,0.024650478292862398,true,true,true,false
451,4,0.0,0,0.0,true,true,true,false
452,4,0.0,0,0.0,false,true,true,true
453,4,0.0,0,0.1256544502617801,true,false,false,true
454,4,0.0,0,0.1470440881763527,false,true,true,false
455,4,0.0,0,0.07062285434036292,true,false,true,true
456,4,0.0,0,0.2155893536121673,true,true,false,true
457,4,0.0,0,0.0,true,false,true,true
458,4,0.0,0,0.28772635814889336,true,true,false,false
459,4,0.0,0,0.0,false,true,true,true
460,4,0.0,0,0.0,false,true,true,true
461,4,0.0,0,0.0,true,true,true,false
462,4,0.0,0,0.322464949462015,true,false,true,false
463,4,0.0,0,0.12092198581560283,true,true,false,true
464,4,0.0,0,0.0,true,true,true,false
465,4,0.0,0,0.0,true,true,true,false
466,4,0.0,0,0.3050847457627119,true,false,true,false
467,4,0.0,0,0.3187448389760528,false,true,true,false
468,4,0.0,0,0.0,true,true,true,false
469,4,0.0,0,0.3057071960297767,false,true,false,true
470,4,0.0,0,0.0,false,true,true,true
471,4,0.0,0,0.3183475091130012,false,false,true,true
472,4,0.0,0,0.15449591280653951,false,true,false,true
473,4,0.0,0,0.0,true,false,true,true
474,4,0.0,0,0.3532486930545183,true,true,false,false
475,4,0.0,0,0.05072220356063151,true,true,false,true
476,4,0.0,0,0.0,true,false,true,true
477,4,0.0,0,0.2510611205432937,true,true,false,false
478,4,0.0,0,0.0,true,true,true,false
479,4,0.0,0,0.026544401544401543,false,true,true,true
480,4,0.0,0,0.1966932725199544,false,false,true,true
481,4,0.0,0,0.24413379930104842,true,false,true,false
482,4,0.0,0,0.4158815612382234,false,true,false,true
483,4,0.0,0,0.263317692520011,true,false,false,true
484,4,0.0,0,0.0,true,true,true,false
485,4,0.0,0,0.04962243797195254,false,true,true,true
486,4,0.0,0,0.24495677233429394,false,true,false,true
487,4,0.0,0,0.3828234633735616,true,true,false,false
488,4,0.0,0,0.0,true,true,true,false
489,4,0.0,0,0.35720164609053495,true,true,false,false
490,4,0.0,0,0.04542936288088643,true,true,true,false
491,4,0.0,0,0.04532803180914513,true,false,true,true
492,4,0.0,0,0.3772683858643744,true,true,false,false
493,4,0.0,0,0.30440967283072545,false,false,true,true
494,4,0.0,0,0.0,true,false,true,true
495,4,0.0,0,0.26539639333106496,true,false,true,false
496,4,0.0,0,0.3645710928319624,false,true,true,false
497,4,0.0,0,0.0,false,true,true,true
498,4,0.0,0,0.0,false,true,true,true
499,4,0.0,0,0.375,true,false,false,true
500,4,0.0,0,0.09390931043734907,true,true,true,false
