KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19
333,20,0.0,0,0.47605244996549345,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true
589,20,0.0,0,0.059528002817893624,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
974,20,0.0,0,0.08318014705882353,false,true,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
1742,20,0.0,0,0.6754584792911601,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
592,20,0.0,0,0.0,false,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false
1362,20,0.0,0,0.017197219173069888,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,false
83,20,0.0,0,0.023577235772357725,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,true,true
723,20,0.0,0,0.053345526596555407,true,false,false,false,true,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false
1107,20,0.0,0,0.10122190375622266,true,true,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false
598,20,0.0,0,0.12487992315081652,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
983,20,0.0,0,0.09698761261261261,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false
857,20,0.0,0,0.4705111402359109,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
221,20,0.0,0,0.00830747672905615,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,true,false,false,false,true
1629,20,0.0,0,0.02409968506093386,true,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false
351,20,0.0,0,0.624965856323409,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1000,20,0.0,0,0.2777091058920478,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1516,20,0.0,0,0.3367250354945575,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false
1772,20,0.0,0,0.04944532488114105,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false
496,20,0.0,0,0.044326241134751775,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false
497,20,0.0,0,0.10610079575596817,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,true,false
881,20,0.0,0,0.46168931222860343,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false
242,20,0.0,0,0.6922290388548057,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
370,20,0.0,0,0.10650069156293222,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
754,20,0.0,0,0.39306945048571845,false,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
1651,20,0.0,0,0.5668635875402793,false,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,false,false,false,false
634,20,0.0,0,0.0,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1916,20,0.0,0,0.15875875875875875,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false
1151,20,0.0,0,0.0,false,false,true,true,false,false,true,false,false,false,false,true,false,false,false,true,false,true,false,false
